locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKJIMIN_10698	gene	303				
NHKJIMIN_10698	CDS	303				hypothetical protein
NHKJIMIN_10699	gene	339	recR			
NHKJIMIN_10699	CDS	339	recR			Recombination protein RecR
NHKJIMIN_10700	gene	123				
NHKJIMIN_10700	CDS	123				hypothetical protein
NHKJIMIN_10701	gene	171				
NHKJIMIN_10701	CDS	171				hypothetical protein
NHKJIMIN_10702	gene	285				
NHKJIMIN_10702	CDS	285				hypothetical protein
NHKJIMIN_10703	gene	339				
NHKJIMIN_10703	CDS	339				hypothetical protein
NHKJIMIN_10704	gene	183				
NHKJIMIN_10704	CDS	183				hypothetical protein
NHKJIMIN_10705	gene	198				
NHKJIMIN_10705	CDS	198				hypothetical protein
NHKJIMIN_10706	gene	156				
NHKJIMIN_10706	CDS	156				hypothetical protein
NHKJIMIN_10707	gene	180				
NHKJIMIN_10707	CDS	180				hypothetical protein
NHKJIMIN_10708	gene	189				
NHKJIMIN_10708	CDS	189				hypothetical protein
NHKJIMIN_10709	gene	525				
NHKJIMIN_10709	CDS	525				hypothetical protein
NHKJIMIN_10710	gene	261				
NHKJIMIN_10710	CDS	261				hypothetical protein
NHKJIMIN_10711	gene	135				
NHKJIMIN_10711	CDS	135				hypothetical protein
NHKJIMIN_10712	gene	75				
NHKJIMIN_10712	tRNA	75				tRNA-Asp(gtc)
NHKJIMIN_10713	gene	138				
NHKJIMIN_10713	CDS	138				hypothetical protein
NHKJIMIN_10714	gene	153				
NHKJIMIN_10714	CDS	153				hypothetical protein
NHKJIMIN_10715	gene	348				
NHKJIMIN_10715	CDS	348				hypothetical protein
NHKJIMIN_10716	gene	189				
NHKJIMIN_10716	CDS	189				hypothetical protein
NHKJIMIN_10717	gene	312				
NHKJIMIN_10717	CDS	312				hypothetical protein
NHKJIMIN_10718	gene	219				
NHKJIMIN_10718	CDS	219				hypothetical protein
NHKJIMIN_10719	gene	153				
NHKJIMIN_10719	CDS	153				hypothetical protein
NHKJIMIN_10720	gene	441				
NHKJIMIN_10720	CDS	441				hypothetical protein
NHKJIMIN_10721	gene	228				
NHKJIMIN_10721	CDS	228				hypothetical protein
NHKJIMIN_10722	gene	240				
NHKJIMIN_10722	CDS	240				hypothetical protein
NHKJIMIN_10723	gene	300				
NHKJIMIN_10723	CDS	300			COG4771	TonB-dependent receptor P39
NHKJIMIN_10724	gene	531				
NHKJIMIN_10724	CDS	531				hypothetical protein
NHKJIMIN_10725	gene	102				
NHKJIMIN_10725	CDS	102				hypothetical protein
NHKJIMIN_10726	gene	438				
NHKJIMIN_10726	CDS	438				hypothetical protein
NHKJIMIN_10727	gene	654				
NHKJIMIN_10727	CDS	654				hypothetical protein
NHKJIMIN_10728	gene	957				
NHKJIMIN_10728	CDS	957			COG4771	TonB-dependent receptor P3
NHKJIMIN_10729	gene	213				
NHKJIMIN_10729	CDS	213				hypothetical protein
NHKJIMIN_10730	gene	141				
NHKJIMIN_10730	CDS	141				hypothetical protein
NHKJIMIN_10731	gene	162				
NHKJIMIN_10731	CDS	162				hypothetical protein
NHKJIMIN_10732	gene	363				
NHKJIMIN_10732	CDS	363				hypothetical protein
NHKJIMIN_10733	gene	492				
NHKJIMIN_10733	CDS	492				hypothetical protein
NHKJIMIN_10734	gene	327				
NHKJIMIN_10734	CDS	327				hypothetical protein
NHKJIMIN_10735	gene	258				
NHKJIMIN_10735	CDS	258				hypothetical protein
NHKJIMIN_10736	gene	150				
NHKJIMIN_10736	CDS	150				hypothetical protein
NHKJIMIN_10737	gene	138				
NHKJIMIN_10737	CDS	138				hypothetical protein
NHKJIMIN_10738	gene	234				
NHKJIMIN_10738	CDS	234				hypothetical protein
NHKJIMIN_10739	gene	276				
NHKJIMIN_10739	CDS	276				hypothetical protein
NHKJIMIN_10740	gene	207				
NHKJIMIN_10740	CDS	207				hypothetical protein
NHKJIMIN_10741	gene	249				
NHKJIMIN_10741	CDS	249				hypothetical protein
NHKJIMIN_10742	gene	687				
NHKJIMIN_10742	CDS	687				hypothetical protein
NHKJIMIN_10743	gene	186				
NHKJIMIN_10743	CDS	186				hypothetical protein
NHKJIMIN_10744	gene	369				
NHKJIMIN_10744	CDS	369				hypothetical protein
NHKJIMIN_10745	gene	564				
NHKJIMIN_10745	CDS	564				hypothetical protein
NHKJIMIN_10746	gene	525				
NHKJIMIN_10746	CDS	525				hypothetical protein
NHKJIMIN_10747	gene	252				
NHKJIMIN_10747	CDS	252				hypothetical protein
NHKJIMIN_10748	gene	519	atsA_3			
NHKJIMIN_10748	CDS	519	atsA_3	3.1.6.1		Arylsulfatase
NHKJIMIN_10749	gene	90				
NHKJIMIN_10749	CDS	90				hypothetical protein
NHKJIMIN_10750	gene	513				
NHKJIMIN_10750	CDS	513				hypothetical protein
NHKJIMIN_10751	gene	411				
NHKJIMIN_10751	CDS	411				hypothetical protein
NHKJIMIN_10752	gene	282				
NHKJIMIN_10752	CDS	282				hypothetical protein
NHKJIMIN_10753	gene	204				
NHKJIMIN_10753	CDS	204				hypothetical protein
NHKJIMIN_10754	gene	174				
NHKJIMIN_10754	CDS	174				hypothetical protein
NHKJIMIN_10755	gene	150				
NHKJIMIN_10755	CDS	150				hypothetical protein
NHKJIMIN_10756	gene	216				
NHKJIMIN_10756	CDS	216				hypothetical protein
NHKJIMIN_10757	gene	261				
NHKJIMIN_10757	CDS	261				hypothetical protein
NHKJIMIN_10758	gene	138				
NHKJIMIN_10758	CDS	138				hypothetical protein
NHKJIMIN_10759	gene	213				
NHKJIMIN_10759	CDS	213				hypothetical protein
NHKJIMIN_10760	gene	483				
NHKJIMIN_10760	CDS	483				hypothetical protein
NHKJIMIN_10761	gene	228				
NHKJIMIN_10761	CDS	228				hypothetical protein
NHKJIMIN_10762	gene	324				
NHKJIMIN_10762	CDS	324				hypothetical protein
NHKJIMIN_10763	gene	507				
NHKJIMIN_10763	CDS	507				hypothetical protein
NHKJIMIN_10764	gene	168				
NHKJIMIN_10764	CDS	168				hypothetical protein
NHKJIMIN_10765	gene	291	ybdM_3			
NHKJIMIN_10765	CDS	291	ybdM_3		COG1475	putative protein YbdM
NHKJIMIN_10766	gene	213				
NHKJIMIN_10766	CDS	213				hypothetical protein
NHKJIMIN_10767	gene	237				
NHKJIMIN_10767	CDS	237				hypothetical protein
NHKJIMIN_10768	gene	645				
NHKJIMIN_10768	CDS	645				hypothetical protein
NHKJIMIN_10769	gene	279				
NHKJIMIN_10769	CDS	279				hypothetical protein
NHKJIMIN_10770	gene	279				
NHKJIMIN_10770	CDS	279				hypothetical protein
NHKJIMIN_10771	gene	108				
NHKJIMIN_10771	CDS	108				hypothetical protein
NHKJIMIN_10772	gene	375				
NHKJIMIN_10772	CDS	375				hypothetical protein
NHKJIMIN_10773	gene	165				
NHKJIMIN_10773	CDS	165				hypothetical protein
NHKJIMIN_10774	gene	168				
NHKJIMIN_10774	CDS	168				hypothetical protein
NHKJIMIN_10775	gene	384				
NHKJIMIN_10775	CDS	384				hypothetical protein
NHKJIMIN_10776	gene	126				
NHKJIMIN_10776	CDS	126				hypothetical protein
NHKJIMIN_10777	gene	234				
NHKJIMIN_10777	CDS	234				hypothetical protein
NHKJIMIN_10778	gene	483				
NHKJIMIN_10778	CDS	483				hypothetical protein
NHKJIMIN_10779	gene	168				
NHKJIMIN_10779	CDS	168				hypothetical protein
NHKJIMIN_10780	gene	339				
NHKJIMIN_10780	CDS	339				hypothetical protein
NHKJIMIN_10781	gene	210				
NHKJIMIN_10781	CDS	210				hypothetical protein
NHKJIMIN_10782	gene	390				
NHKJIMIN_10782	CDS	390				hypothetical protein
NHKJIMIN_10783	gene	123				
NHKJIMIN_10783	CDS	123				hypothetical protein
NHKJIMIN_10784	gene	678				
NHKJIMIN_10784	CDS	678				hypothetical protein
NHKJIMIN_10785	gene	171				
NHKJIMIN_10785	CDS	171				hypothetical protein
NHKJIMIN_10786	gene	201				
NHKJIMIN_10786	CDS	201				hypothetical protein
NHKJIMIN_10787	gene	366				
NHKJIMIN_10787	CDS	366				hypothetical protein
NHKJIMIN_10788	gene	210				
NHKJIMIN_10788	CDS	210				hypothetical protein
NHKJIMIN_10789	gene	261				
NHKJIMIN_10789	CDS	261				hypothetical protein
NHKJIMIN_10790	gene	162				
NHKJIMIN_10790	CDS	162				hypothetical protein
NHKJIMIN_10791	gene	393				
NHKJIMIN_10791	CDS	393				hypothetical protein
NHKJIMIN_10792	gene	330				
NHKJIMIN_10792	CDS	330				hypothetical protein
NHKJIMIN_10793	gene	471				
NHKJIMIN_10793	CDS	471				hypothetical protein
NHKJIMIN_10794	gene	216				
NHKJIMIN_10794	CDS	216				hypothetical protein
NHKJIMIN_10795	gene	396				
NHKJIMIN_10795	CDS	396				hypothetical protein
NHKJIMIN_10796	gene	165				
NHKJIMIN_10796	CDS	165				hypothetical protein
NHKJIMIN_10797	gene	666	UXNAcS_2			
NHKJIMIN_10797	CDS	666	UXNAcS_2	4.1.1.128	COG0451	UDP-N-acetyl-alpha-D-glucosaminuronate decarboxylase
NHKJIMIN_10798	gene	144				
NHKJIMIN_10798	CDS	144				hypothetical protein
NHKJIMIN_10799	gene	189				
NHKJIMIN_10799	CDS	189				hypothetical protein
NHKJIMIN_10800	gene	90				
NHKJIMIN_10800	CDS	90				hypothetical protein
NHKJIMIN_10801	gene	192				
NHKJIMIN_10801	CDS	192				hypothetical protein
NHKJIMIN_10802	gene	246	sasA_8			
NHKJIMIN_10802	CDS	246	sasA_8	2.7.13.3		Adaptive-response sensory-kinase SasA
NHKJIMIN_10803	gene	378				
NHKJIMIN_10803	CDS	378				hypothetical protein
NHKJIMIN_10804	gene	267				
NHKJIMIN_10804	CDS	267				hypothetical protein
NHKJIMIN_10805	gene	177				
NHKJIMIN_10805	CDS	177				hypothetical protein
NHKJIMIN_10806	gene	495				
NHKJIMIN_10806	CDS	495				hypothetical protein
NHKJIMIN_10807	gene	633				
NHKJIMIN_10807	CDS	633				hypothetical protein
NHKJIMIN_10808	gene	378				
NHKJIMIN_10808	CDS	378				hypothetical protein
NHKJIMIN_10809	gene	573				
NHKJIMIN_10809	CDS	573				hypothetical protein
NHKJIMIN_10810	gene	909	recB_1			
NHKJIMIN_10810	CDS	909	recB_1	5.6.2.4		RecBCD enzyme subunit RecB
NHKJIMIN_10811	gene	429				
NHKJIMIN_10811	CDS	429				hypothetical protein
NHKJIMIN_10812	gene	342	recB_2			
NHKJIMIN_10812	CDS	342	recB_2	5.6.2.4		RecBCD enzyme subunit RecB
NHKJIMIN_10813	gene	342				
NHKJIMIN_10813	CDS	342				hypothetical protein
NHKJIMIN_10814	gene	579				
NHKJIMIN_10814	CDS	579		3.2.1.52	COG3525	Beta-hexosaminidase
NHKJIMIN_10815	gene	153				
NHKJIMIN_10815	CDS	153				hypothetical protein
NHKJIMIN_10816	gene	153				
NHKJIMIN_10816	CDS	153				hypothetical protein
NHKJIMIN_10817	gene	180				
NHKJIMIN_10817	CDS	180				hypothetical protein
NHKJIMIN_10818	gene	720				
NHKJIMIN_10818	CDS	720				hypothetical protein
NHKJIMIN_10819	gene	324				
NHKJIMIN_10819	CDS	324				hypothetical protein
NHKJIMIN_10820	gene	234				
NHKJIMIN_10820	CDS	234				hypothetical protein
NHKJIMIN_10821	gene	198				
NHKJIMIN_10821	CDS	198				hypothetical protein
NHKJIMIN_10822	gene	381				
NHKJIMIN_10822	CDS	381				hypothetical protein
NHKJIMIN_10823	gene	285				
NHKJIMIN_10823	CDS	285				hypothetical protein
NHKJIMIN_10824	gene	312				
NHKJIMIN_10824	CDS	312				hypothetical protein
NHKJIMIN_10825	gene	153				
NHKJIMIN_10825	CDS	153				hypothetical protein
NHKJIMIN_10826	gene	195				
NHKJIMIN_10826	CDS	195				hypothetical protein
NHKJIMIN_10827	gene	375				
NHKJIMIN_10827	CDS	375				hypothetical protein
NHKJIMIN_10828	gene	252				
NHKJIMIN_10828	CDS	252				hypothetical protein
NHKJIMIN_10829	gene	420				
NHKJIMIN_10829	CDS	420				hypothetical protein
NHKJIMIN_10830	gene	690				
NHKJIMIN_10830	CDS	690			COG1629	TonB-dependent receptor P26
NHKJIMIN_10831	gene	366				
NHKJIMIN_10831	CDS	366				hypothetical protein
NHKJIMIN_10832	gene	279				
NHKJIMIN_10832	CDS	279				hypothetical protein
NHKJIMIN_10833	gene	126				
NHKJIMIN_10833	CDS	126				hypothetical protein
NHKJIMIN_10834	gene	240				
NHKJIMIN_10834	CDS	240				hypothetical protein
NHKJIMIN_10835	gene	270				
NHKJIMIN_10835	CDS	270				hypothetical protein
NHKJIMIN_10836	gene	594				
NHKJIMIN_10836	CDS	594				hypothetical protein
NHKJIMIN_10837	gene	333				
NHKJIMIN_10837	CDS	333				hypothetical protein
NHKJIMIN_10838	gene	285	xerC_18			
NHKJIMIN_10838	CDS	285	xerC_18			Tyrosine recombinase XerC
NHKJIMIN_10839	gene	162				
NHKJIMIN_10839	CDS	162				hypothetical protein
NHKJIMIN_10840	gene	255				
NHKJIMIN_10840	CDS	255				hypothetical protein
NHKJIMIN_10841	gene	231				
NHKJIMIN_10841	CDS	231				hypothetical protein
NHKJIMIN_10842	gene	252				
NHKJIMIN_10842	CDS	252				hypothetical protein
NHKJIMIN_10843	gene	207				
NHKJIMIN_10843	CDS	207				hypothetical protein
NHKJIMIN_10844	gene	267				
NHKJIMIN_10844	CDS	267				hypothetical protein
NHKJIMIN_10845	gene	495				
NHKJIMIN_10845	CDS	495				hypothetical protein
NHKJIMIN_10846	gene	153				
NHKJIMIN_10846	CDS	153				hypothetical protein
NHKJIMIN_10847	gene	354				
NHKJIMIN_10847	CDS	354				hypothetical protein
NHKJIMIN_10848	gene	168				
NHKJIMIN_10848	CDS	168				hypothetical protein
NHKJIMIN_10849	gene	222				
NHKJIMIN_10849	CDS	222				hypothetical protein
NHKJIMIN_10850	gene	324				
NHKJIMIN_10850	CDS	324				hypothetical protein
NHKJIMIN_10851	gene	399				
NHKJIMIN_10851	CDS	399				hypothetical protein
NHKJIMIN_10852	gene	207				
NHKJIMIN_10852	CDS	207				hypothetical protein
NHKJIMIN_10853	gene	129				
NHKJIMIN_10853	CDS	129				hypothetical protein
NHKJIMIN_10854	gene	342				
NHKJIMIN_10854	CDS	342				hypothetical protein
NHKJIMIN_10855	gene	123				
NHKJIMIN_10855	CDS	123				hypothetical protein
NHKJIMIN_10856	gene	156				
NHKJIMIN_10856	CDS	156				hypothetical protein
NHKJIMIN_10857	gene	246				
NHKJIMIN_10857	CDS	246				hypothetical protein
NHKJIMIN_10858	gene	174				
NHKJIMIN_10858	CDS	174				hypothetical protein
NHKJIMIN_10859	gene	378				
NHKJIMIN_10859	CDS	378				hypothetical protein
NHKJIMIN_10860	gene	153				
NHKJIMIN_10860	CDS	153				hypothetical protein
NHKJIMIN_10861	gene	144				
NHKJIMIN_10861	CDS	144				hypothetical protein
NHKJIMIN_10862	gene	198				
NHKJIMIN_10862	CDS	198				hypothetical protein
NHKJIMIN_10863	gene	177				
NHKJIMIN_10863	CDS	177				hypothetical protein
NHKJIMIN_10864	gene	195				
NHKJIMIN_10864	CDS	195				hypothetical protein
NHKJIMIN_10865	gene	153				
NHKJIMIN_10865	CDS	153				hypothetical protein
NHKJIMIN_10866	gene	114				
NHKJIMIN_10866	CDS	114				hypothetical protein
NHKJIMIN_10867	gene	252	viaA			
NHKJIMIN_10867	CDS	252	viaA		COG2425	Regulatory protein ViaA
NHKJIMIN_10868	gene	243				
NHKJIMIN_10868	CDS	243				hypothetical protein
NHKJIMIN_10869	gene	231				
NHKJIMIN_10869	CDS	231				hypothetical protein
NHKJIMIN_10870	gene	198				
NHKJIMIN_10870	CDS	198				hypothetical protein
NHKJIMIN_10871	gene	444				
NHKJIMIN_10871	CDS	444				hypothetical protein
NHKJIMIN_10872	gene	270	ravA_1			
NHKJIMIN_10872	CDS	270	ravA_1	3.6.1.-		Regulatory ATPase RavA
NHKJIMIN_10873	gene	138	ravA_2			
NHKJIMIN_10873	CDS	138	ravA_2	3.6.1.-		Regulatory ATPase RavA
NHKJIMIN_10874	gene	285	ravA_3			
NHKJIMIN_10874	CDS	285	ravA_3	3.6.1.-		Regulatory ATPase RavA
NHKJIMIN_10875	gene	210				
NHKJIMIN_10875	CDS	210				hypothetical protein
NHKJIMIN_10876	gene	234				
NHKJIMIN_10876	CDS	234				hypothetical protein
NHKJIMIN_10877	gene	255				
NHKJIMIN_10877	CDS	255				hypothetical protein
NHKJIMIN_10878	gene	381				
NHKJIMIN_10878	CDS	381				hypothetical protein
NHKJIMIN_10879	gene	354				
NHKJIMIN_10879	CDS	354				hypothetical protein
NHKJIMIN_10880	gene	330	menE_8			
NHKJIMIN_10880	CDS	330	menE_8	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_10881	gene	207				
NHKJIMIN_10881	CDS	207				hypothetical protein
NHKJIMIN_10882	gene	630	menE_9			
NHKJIMIN_10882	CDS	630	menE_9	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_10883	gene	231				
NHKJIMIN_10883	CDS	231				hypothetical protein
NHKJIMIN_10884	gene	204				
NHKJIMIN_10884	CDS	204				hypothetical protein
NHKJIMIN_10885	gene	180	cvrA			
NHKJIMIN_10885	CDS	180	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
NHKJIMIN_10886	gene	582	nhaP			
NHKJIMIN_10886	CDS	582	nhaP			K(+)/H(+) antiporter NhaP
NHKJIMIN_10887	gene	165				
NHKJIMIN_10887	CDS	165				hypothetical protein
NHKJIMIN_10888	gene	261				
NHKJIMIN_10888	CDS	261				hypothetical protein
NHKJIMIN_10889	gene	309				
NHKJIMIN_10889	CDS	309				hypothetical protein
NHKJIMIN_10890	gene	615	pyrP			
NHKJIMIN_10890	CDS	615	pyrP		COG2233	Uracil permease
NHKJIMIN_10891	gene	450	hcp_1			
NHKJIMIN_10891	CDS	450	hcp_1	1.7.99.1	COG1151	Hydroxylamine reductase
NHKJIMIN_10892	gene	303	hcp_2			
NHKJIMIN_10892	CDS	303	hcp_2	1.7.99.1		Hydroxylamine reductase
NHKJIMIN_10893	gene	558	hcp_3			
NHKJIMIN_10893	CDS	558	hcp_3	1.7.99.1	COG1151	Hydroxylamine reductase
NHKJIMIN_10894	gene	273				
NHKJIMIN_10894	CDS	273				hypothetical protein
NHKJIMIN_10895	gene	336				
NHKJIMIN_10895	CDS	336				hypothetical protein
NHKJIMIN_10896	gene	438				
NHKJIMIN_10896	CDS	438				hypothetical protein
NHKJIMIN_10897	gene	249				
NHKJIMIN_10897	CDS	249				hypothetical protein
NHKJIMIN_10898	gene	894	norR_7			
NHKJIMIN_10898	CDS	894	norR_7			Anaerobic nitric oxide reductase transcription regulator NorR
NHKJIMIN_10899	gene	420	zraR_4			
NHKJIMIN_10899	CDS	420	zraR_4			Transcriptional regulatory protein ZraR
NHKJIMIN_10900	gene	180				
NHKJIMIN_10900	CDS	180				hypothetical protein
NHKJIMIN_10901	gene	546				
NHKJIMIN_10901	CDS	546				hypothetical protein
NHKJIMIN_10902	gene	285				
NHKJIMIN_10902	CDS	285				hypothetical protein
NHKJIMIN_10903	gene	489				
NHKJIMIN_10903	CDS	489				hypothetical protein
NHKJIMIN_10904	gene	279				
NHKJIMIN_10904	CDS	279				hypothetical protein
NHKJIMIN_10905	gene	486				
NHKJIMIN_10905	CDS	486				hypothetical protein
NHKJIMIN_10906	gene	342				
NHKJIMIN_10906	CDS	342				hypothetical protein
NHKJIMIN_10907	gene	1002				
NHKJIMIN_10907	CDS	1002				hypothetical protein
NHKJIMIN_10908	gene	606	yknY_8			
NHKJIMIN_10908	CDS	606	yknY_8	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
NHKJIMIN_10909	gene	1017				
NHKJIMIN_10909	CDS	1017				hypothetical protein
NHKJIMIN_10910	gene	570				
NHKJIMIN_10910	CDS	570				hypothetical protein
NHKJIMIN_10911	gene	162				
NHKJIMIN_10911	CDS	162				hypothetical protein
NHKJIMIN_10912	gene	165				
NHKJIMIN_10912	CDS	165				hypothetical protein
NHKJIMIN_10913	gene	378				
NHKJIMIN_10913	CDS	378				hypothetical protein
NHKJIMIN_10914	gene	318				
NHKJIMIN_10914	CDS	318				hypothetical protein
NHKJIMIN_10915	gene	168				
NHKJIMIN_10915	CDS	168				hypothetical protein
NHKJIMIN_10916	gene	168				
NHKJIMIN_10916	CDS	168				hypothetical protein
NHKJIMIN_10917	gene	390				
NHKJIMIN_10917	CDS	390				hypothetical protein
NHKJIMIN_10918	gene	675	yknY_9			
NHKJIMIN_10918	CDS	675	yknY_9	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
NHKJIMIN_10919	gene	132				
NHKJIMIN_10919	CDS	132				hypothetical protein
NHKJIMIN_10920	gene	228				
NHKJIMIN_10920	CDS	228				hypothetical protein
NHKJIMIN_10921	gene	678				
NHKJIMIN_10921	CDS	678				hypothetical protein
NHKJIMIN_10922	gene	198				
NHKJIMIN_10922	CDS	198				hypothetical protein
NHKJIMIN_10923	gene	270				
NHKJIMIN_10923	CDS	270				hypothetical protein
NHKJIMIN_10924	gene	342				
NHKJIMIN_10924	CDS	342				hypothetical protein
NHKJIMIN_10925	gene	426				
NHKJIMIN_10925	CDS	426				hypothetical protein
NHKJIMIN_10926	gene	240				
NHKJIMIN_10926	CDS	240				hypothetical protein
NHKJIMIN_10927	gene	243				
NHKJIMIN_10927	CDS	243				hypothetical protein
NHKJIMIN_10928	gene	513	mepA			
NHKJIMIN_10928	CDS	513	mepA		COG0534	Multidrug export protein MepA
NHKJIMIN_10929	gene	303				
NHKJIMIN_10929	CDS	303				hypothetical protein
NHKJIMIN_10930	gene	261				
NHKJIMIN_10930	CDS	261				hypothetical protein
NHKJIMIN_10931	gene	351				
NHKJIMIN_10931	CDS	351				hypothetical protein
NHKJIMIN_10932	gene	207				
NHKJIMIN_10932	CDS	207				hypothetical protein
NHKJIMIN_10933	gene	321				
NHKJIMIN_10933	CDS	321				hypothetical protein
NHKJIMIN_10934	gene	129				
NHKJIMIN_10934	CDS	129				hypothetical protein
NHKJIMIN_10935	gene	630	axeA1_3			
NHKJIMIN_10935	CDS	630	axeA1_3	3.1.1.72	COG0657	Acetylxylan esterase
NHKJIMIN_10936	gene	255	panB_1			
NHKJIMIN_10936	CDS	255	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
NHKJIMIN_10937	gene	516	panB_2			
NHKJIMIN_10937	CDS	516	panB_2	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
NHKJIMIN_10938	gene	408				
NHKJIMIN_10938	CDS	408				hypothetical protein
NHKJIMIN_10939	gene	732				
NHKJIMIN_10939	CDS	732				hypothetical protein
NHKJIMIN_10940	gene	228				
NHKJIMIN_10940	CDS	228				hypothetical protein
NHKJIMIN_10941	gene	849	relA_1			
NHKJIMIN_10941	CDS	849	relA_1	2.7.6.5	COG0317	GTP pyrophosphokinase
NHKJIMIN_10942	gene	438	spoT_3			
NHKJIMIN_10942	CDS	438	spoT_3	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
NHKJIMIN_10943	gene	159				
NHKJIMIN_10943	CDS	159				hypothetical protein
NHKJIMIN_10944	gene	228	relA_2			
NHKJIMIN_10944	CDS	228	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
NHKJIMIN_10945	gene	351				
NHKJIMIN_10945	CDS	351				hypothetical protein
NHKJIMIN_10946	gene	252				
NHKJIMIN_10946	CDS	252				hypothetical protein
NHKJIMIN_10947	gene	339				
NHKJIMIN_10947	CDS	339				hypothetical protein
NHKJIMIN_10948	gene	1146				
NHKJIMIN_10948	CDS	1146				hypothetical protein
NHKJIMIN_10949	gene	504				
NHKJIMIN_10949	CDS	504				hypothetical protein
NHKJIMIN_10950	gene	378				
NHKJIMIN_10950	CDS	378				IS1182 family transposase ISBf4
NHKJIMIN_10951	gene	141				
NHKJIMIN_10951	CDS	141				hypothetical protein
NHKJIMIN_10952	gene	345				
NHKJIMIN_10952	CDS	345				hypothetical protein
NHKJIMIN_10953	gene	321				
NHKJIMIN_10953	CDS	321				hypothetical protein
NHKJIMIN_10954	gene	246				
NHKJIMIN_10954	CDS	246				hypothetical protein
NHKJIMIN_10955	gene	195				
NHKJIMIN_10955	CDS	195				hypothetical protein
NHKJIMIN_10956	gene	612	purT_1			
NHKJIMIN_10956	CDS	612	purT_1	6.3.1.21		Formate-dependent phosphoribosylglycinamide formyltransferase
NHKJIMIN_10957	gene	285	purT_2			
NHKJIMIN_10957	CDS	285	purT_2	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
NHKJIMIN_10958	gene	369	purT_3			
NHKJIMIN_10958	CDS	369	purT_3	6.3.1.21	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
NHKJIMIN_10959	gene	147				
NHKJIMIN_10959	CDS	147				hypothetical protein
NHKJIMIN_10960	gene	141				
NHKJIMIN_10960	CDS	141				hypothetical protein
NHKJIMIN_10961	gene	192	atpD_1			
NHKJIMIN_10961	CDS	192	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
NHKJIMIN_10962	gene	294	atpD_2			
NHKJIMIN_10962	CDS	294	atpD_2	7.1.2.2		ATP synthase subunit beta
NHKJIMIN_10963	gene	270	atpD_3			
NHKJIMIN_10963	CDS	270	atpD_3	7.1.2.2	COG0055	ATP synthase subunit beta
NHKJIMIN_10964	gene	390	atpD_4			
NHKJIMIN_10964	CDS	390	atpD_4	7.2.2.1	COG0055	ATP synthase subunit beta, sodium ion specific
NHKJIMIN_10965	gene	246	atpC			
NHKJIMIN_10965	CDS	246	atpC		COG0355	ATP synthase epsilon chain
NHKJIMIN_10966	gene	354				
NHKJIMIN_10966	CDS	354				hypothetical protein
NHKJIMIN_10967	gene	573				
NHKJIMIN_10967	CDS	573				hypothetical protein
NHKJIMIN_10968	gene	477	atpB			
NHKJIMIN_10968	CDS	477	atpB			ATP synthase subunit a
NHKJIMIN_10969	gene	258	atpH_1			
NHKJIMIN_10969	CDS	258	atpH_1			ATP synthase subunit c
NHKJIMIN_10970	gene	492	atpF			
NHKJIMIN_10970	CDS	492	atpF			ATP synthase subunit b
NHKJIMIN_10971	gene	561	atpH_2			
NHKJIMIN_10971	CDS	561	atpH_2		COG0712	ATP synthase subunit delta
NHKJIMIN_10972	gene	417	atpA_3			
NHKJIMIN_10972	CDS	417	atpA_3	7.1.2.2		ATP synthase subunit alpha
NHKJIMIN_10973	gene	720	atpA_4			
NHKJIMIN_10973	CDS	720	atpA_4	7.1.2.2		ATP synthase subunit alpha
NHKJIMIN_10974	gene	225	atpA_5			
NHKJIMIN_10974	CDS	225	atpA_5	7.1.2.2	COG0056	ATP synthase subunit alpha
NHKJIMIN_10975	gene	165				
NHKJIMIN_10975	CDS	165				hypothetical protein
NHKJIMIN_10976	gene	240				
