#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_3	208312	208839	+	LLMDKN_011006	19.6	5.7		
contig_3	208920	209048	+	LLMDKN_011007	4.7	8.2		
contig_3	209045	209284	+	LLMDKN_011008	9.0	4.6		
contig_3	209260	209796	+	LLMDKN_011009	19.6	7.8		
contig_3	209847	210197	+	LLMDKN_011010	12.9	10.0		
contig_3	210205	210612	+	LLMDKN_011011	15.0	9.1		
contig_3	210531	210716	-	LLMDKN_011012	7.4	5.0		
contig_3	210758	210967	+	LLMDKN_011013	7.7	6.5		
contig_3	211125	211349	+	LLMDKN_011014	8.0	7.8		
contig_3	211429	211881	+	LLMDKN_011015	17.0	4.8	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	211937	212104	+	LLMDKN_011016	6.4	9.1	PF00486.34|Trans_reg_C	PFAM:PF00486.34
contig_3	212124	212297	+	LLMDKN_011017	6.5	8.9		
contig_3	212299	212541	+	LLMDKN_011018	9.4	5.7		
contig_3	212490	212720	+	LLMDKN_011019	8.4	5.3		
contig_3	212692	213075	+	LLMDKN_011020	14.9	10.0	PF00512.31|HisKA, PF00672.30|HAMP	PFAM:PF00512.31, PFAM:PF00672.30
contig_3	213072	213407	+	LLMDKN_011021	12.8	6.6	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	213710	214327	+	LLMDKN_011022	22.6	9.4		
contig_3	214479	215096	-	LLMDKN_011023	23.8	8.6	PF13472.12|Lipase_GDSL_2, PF14606.12|Lipase_GDSL_3	PFAM:PF13472.12, PFAM:PF14606.12
contig_3	215120	215257	-	LLMDKN_011024	5.3	5.2		
contig_3	215276	215677	-	LLMDKN_011025	14.5	8.6	PF14606.12|Lipase_GDSL_3	PFAM:PF14606.12
contig_3	215619	215978	-	LLMDKN_011026	13.0	9.2	PF14607.12|GxDLY	PFAM:PF14607.12
contig_3	216801	217013	-	LLMDKN_011027	8.5	5.2		
contig_3	217037	217270	-	LLMDKN_011028	8.6	6.1	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_3	217360	217644	+	LLMDKN_011029	10.7	8.8		
contig_3	217658	217930	+	LLMDKN_011030	10.0	8.9		
contig_3	217905	218300	+	LLMDKN_011031	14.8	7.9		
contig_3	218487	218807	+	LLMDKN_011032	12.5	4.5		
contig_3	218816	219070	+	LLMDKN_011033	9.3	10.0		
contig_3	219251	219682	+	LLMDKN_011034	15.5	9.7		
contig_3	219855	220232	+	LLMDKN_011035	13.5	9.1	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_3	220195	220365	+	LLMDKN_011036	6.2	6.7	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_3	220403	220558	+	LLMDKN_011037	5.8	5.4		
contig_3	220567	220857	+	LLMDKN_011038	10.9	5.7		
contig_3	220983	221237	+	LLMDKN_011039	9.1	7.8		
contig_3	221165	221437	-	LLMDKN_011040	9.9	9.2	PF04321.23|RmlD_sub_bind	PFAM:PF04321.23
contig_3	221407	221658	-	LLMDKN_011041	9.5	5.0	PF04321.23|RmlD_sub_bind	PFAM:PF04321.23
contig_3	221679	221885	-	LLMDKN_011042	7.6	9.4		
contig_3	222382	222645	-	LLMDKN_011044	10.1	8.5		
contig_3	222674	222835	-	LLMDKN_011045	6.1	8.3		SO:0001217, UniRef:UniRef50_A0A9Q4JEE5
contig_3	222929	223216	-	LLMDKN_011046	11.1	6.1		
contig_3	223191	223514	-	LLMDKN_011047	12.2	4.5	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	223652	224158	-	LLMDKN_011048	19.3	5.5	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	224247	224687	-	LLMDKN_011049	16.4	4.8		
contig_3	224696	225112	-	LLMDKN_011050	16.1	8.9		
contig_3	226363	226653	+	LLMDKN_011051	11.1	8.1		
contig_3	226961	227125	+	LLMDKN_011052	6.1	5.2		
contig_3	227133	227525	+	LLMDKN_011053	15.0	8.8		
contig_3	227477	228199	+	LLMDKN_011054	27.7	9.9	PF11799.13|IMS_C, PF13438.11|DUF4113	PFAM:PF11799.13, PFAM:PF13438.11
contig_3	228564	228962	-	LLMDKN_011055	15.6	4.8	PF08867.16|FRG	PFAM:PF08867.16
contig_3	228949	229341	-	LLMDKN_011056	15.2	5.7		
contig_3	229555	229767	-	LLMDKN_011057	8.3	4.2		
contig_3	229810	230088	-	LLMDKN_011058	10.8	4.2	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13424.12|TPR_12	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13424.12
contig_3	230040	230249	-	LLMDKN_011059	8.0	9.4		
contig_3	230290	230436	-	LLMDKN_011060	5.4	4.5		
contig_3	230426	230587	-	LLMDKN_011061	6.3	5.6		
contig_3	230733	230972	-	LLMDKN_011062	8.8	5.0		
contig_3	231257	231655	-	LLMDKN_011063	15.2	5.3		
contig_3	232273	232401	-	LLMDKN_011064	4.8	8.9		
contig_3	232627	232995	-	LLMDKN_011065	14.6	5.6		
contig_3	232964	233374	-	LLMDKN_011066	16.3	4.9		
contig_3	233782	233979	-	LLMDKN_011067	7.7	8.1		
contig_3	234104	234265	-	LLMDKN_011068	6.2	7.8		
contig_3	234281	234418	-	LLMDKN_011069	5.3	9.2		
contig_3	234450	234668	-	LLMDKN_011070	8.5	9.0		
contig_3	234661	234825	-	LLMDKN_011071	6.5	5.7		
contig_3	234855	235070	-	LLMDKN_011072	8.4	9.5		
contig_3	235852	235944	-	LLMDKN_011073	3.5	6.0		
contig_3	235937	236122	-	LLMDKN_011074	7.2	5.1		
contig_3	236097	236279	-	LLMDKN_011075	6.7	9.3		
contig_3	237079	237306	+	LLMDKN_011076	8.9	4.5		
contig_3	238040	238321	+	LLMDKN_011077	10.2	6.3		
contig_3	238356	238514	+	LLMDKN_011078	6.3	6.0		
contig_3	238582	238755	+	LLMDKN_011079	6.3	5.7		
contig_3	238857	239099	+	LLMDKN_011080	9.1	6.7		
contig_3	239087	239395	+	LLMDKN_011081	11.6	9.5		
contig_3	239475	239777	+	LLMDKN_011082	11.8	5.2		
contig_3	239737	239982	+	LLMDKN_011083	9.5	6.6		
contig_3	240006	240155	+	LLMDKN_011084	5.8	9.9		
contig_3	240474	240806	+	LLMDKN_011085	12.3	9.1		
contig_3	240788	241270	+	LLMDKN_011086	18.1	5.4		
contig_3	241260	241523	+	LLMDKN_011087	9.8	5.1		
contig_3	241472	241648	+	LLMDKN_011088	6.5	9.4		
contig_3	241682	242110	+	LLMDKN_011089	15.8	9.0	PF13342.12|Toprim_Crpt	PFAM:PF13342.12
contig_3	242981	243334	-	LLMDKN_011090	13.3	9.0	PF01381.28|HTH_3	PFAM:PF01381.28
contig_3	244055	244273	+	LLMDKN_011091	8.2	7.7		
contig_3	244270	244554	+	LLMDKN_011092	11.0	9.3		
contig_3	244566	244739	+	LLMDKN_011093	6.3	4.7		
contig_3	245062	245451	+	LLMDKN_011094	14.8	4.1	PF08989.15|DUF1896	PFAM:PF08989.15
contig_3	245638	245781	-	LLMDKN_011095	5.8	6.5		
contig_3	246010	246111	-	LLMDKN_011096	3.4	8.4		
contig_3	246108	246572	-	LLMDKN_011097	18.0	9.1	PF08843.17|AbiEii	PFAM:PF08843.17
contig_3	246578	246871	-	LLMDKN_011098	11.2	5.1		
contig_3	246837	247094	-	LLMDKN_011099	9.8	6.5		
contig_3	247101	247346	+	LLMDKN_011100	9.7	9.1		
contig_3	247887	248171	+	LLMDKN_011101	10.9	7.9		
contig_3	248168	248317	+	LLMDKN_011102	5.6	9.4		
contig_3	248396	248569	-	LLMDKN_011103	6.7	10.0		
contig_3	248601	248810	+	LLMDKN_011104	7.4	8.3		
contig_3	248876	249583	+	LLMDKN_011105	25.7	4.8		
contig_3	249540	250064	+	LLMDKN_011106	19.0	4.7		
contig_3	250435	250968	+	LLMDKN_011107	19.7	4.7		
contig_3	251057	251773	+	LLMDKN_011108	27.2	6.2		
contig_3	251775	252212	+	LLMDKN_011109	17.3	10.7		
contig_3	252173	252397	+	LLMDKN_011110	8.7	8.1		
contig_3	252479	252757	+	LLMDKN_011111	10.8	6.0		
contig_3	252793	252948	+	LLMDKN_011112	5.7	6.7	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_3	252980	253225	+	LLMDKN_011113	9.3	9.2		
contig_3	253209	253514	+	LLMDKN_011114	11.8	6.7		
contig_3	253514	253690	+	LLMDKN_011115	6.7	5.7		
contig_3	253745	254053	+	LLMDKN_011116	11.3	6.3		
contig_3	254078	254479	+	LLMDKN_011117	15.2	7.9		
contig_3	254470	254640	+	LLMDKN_011118	6.3	5.1		
contig_3	255118	255363	+	LLMDKN_011120	9.3	10.2		
contig_3	255314	255613	+	LLMDKN_011121	11.5	10.2		
contig_3	255619	255807	+	LLMDKN_011122	7.3	9.5		
contig_3	255885	256004	+	LLMDKN_011123	4.5	9.4		
contig_3	256035	256253	+	LLMDKN_011124	7.7	6.1		
contig_3	256210	256842	+	LLMDKN_011125	24.5	7.8	PF13304.12|AAA_21	PFAM:PF13304.12
contig_3	256821	256925	+	LLMDKN_011126	4.0	4.1		
contig_3	256968	257297	+	LLMDKN_011127	12.5	9.5		
contig_3	257264	257485	+	LLMDKN_011128	8.6	9.3		
contig_3	257580	257918	-	LLMDKN_011129	12.8	9.7	PF12728.13|HTH_17	PFAM:PF12728.13
contig_3	257950	258192	-	LLMDKN_011130	9.4	9.2		
contig_3	258243	258836	-	LLMDKN_011131	21.6	6.8	PF13481.12|AAA_25	PFAM:PF13481.12
contig_3	258986	259927	-	LLMDKN_011132	35.5	9.4		
contig_3	260042	260320	-	LLMDKN_011133	10.6	8.6		
contig_3	260402	260959	-	LLMDKN_011134	20.7	8.4	PF01872.23|RibD_C	PFAM:PF01872.23
contig_3	261284	261487	+	LLMDKN_011135	8.1	5.2		
contig_3	261735	261926	+	LLMDKN_011136	7.0	4.1		
contig_3	262040	262150	-	LLMDKN_011137	4.4	8.3		
contig_3	262144	262368	-	LLMDKN_011138	8.9	4.8		
contig_3	262858	263064	-	LLMDKN_011139	8.2	10.2		
contig_3	263034	263321	-	LLMDKN_011140	11.0	7.8	PF12770.12|CHAT	PFAM:PF12770.12
contig_3	263419	263976	-	LLMDKN_011141	21.2	4.5		
contig_3	264001	264189	-	LLMDKN_011142	7.5	4.8		
contig_3	264330	264530	-	LLMDKN_011143	7.3	10.4		
contig_3	264939	265112	-	LLMDKN_011144	6.7	9.2		
contig_3	265063	265236	-	LLMDKN_011145	6.6	9.1		
contig_3	265355	265726	-	LLMDKN_011146	14.3	7.7		
contig_3	266334	266480	+	LLMDKN_011147	5.4	9.3		
contig_3	267126	267626	+	LLMDKN_011148	19.3	8.8		
contig_3	267596	267964	+	LLMDKN_011149	14.2	9.7		
contig_3	268620	268940	+	LLMDKN_011150	12.6	9.7		
contig_3	269081	269314	-	LLMDKN_011151	9.6	7.7		
contig_3	270183	270473	+	LLMDKN_011152	11.5	8.6		
contig_3	271555	271656	+	LLMDKN_011153	4.1	9.7		
contig_3	272420	272569	+	LLMDKN_011154	5.9	8.6		
contig_3	272758	272889	+	LLMDKN_011155	5.2	4.9		
contig_3	273000	273206	+	LLMDKN_011156	8.2	8.0		
contig_4	2	97	+	LLMDKN_011157	3.6	4.5		
contig_4	318	533	+	LLMDKN_011158	8.0	6.7		
contig_4	552	746	+	LLMDKN_011159	7.2	6.7		
contig_4	807	1043	-	LLMDKN_011160	9.0	10.0		
contig_4	1113	1250	-	LLMDKN_011161	5.4	8.8		
contig_4	1318	1455	-	LLMDKN_011162	5.3	9.3	PF00196.25|GerE	PFAM:PF00196.25
contig_4	1506	1844	-	LLMDKN_011163	13.1	5.4		
contig_4	1857	2021	-	LLMDKN_011164	6.5	8.1		
contig_4	2464	2760	+	LLMDKN_011165	11.4	6.1		
contig_4	2854	3213	+	LLMDKN_011166	13.7	9.2		
contig_4	3278	3532	+	LLMDKN_011167	9.9	9.5		
contig_4	4628	4738	+	LLMDKN_011169	4.1	10.0		
contig_4	5332	5511	+	LLMDKN_011170	6.8	9.2		
contig_4	5508	5735	+	LLMDKN_011171	9.2	10.4		
contig_4	5735	5845	+	LLMDKN_011172	4.2	8.4		
contig_4	5954	6127	+	LLMDKN_011173	6.4	10.0		
contig_4	6124	6369	+	LLMDKN_011174	9.9	9.4		
contig_4	6360	6524	+	LLMDKN_011175	6.0	8.9		
contig_4	6809	7033	+	LLMDKN_011176	9.0	6.1		
contig_4	7354	7449	+	LLMDKN_011177	3.8	5.2		
contig_4	8052	8213	-	LLMDKN_011178	6.5	9.2		
contig_4	8386	8544	-	LLMDKN_011179	6.0	9.3		
contig_4	8565	9035	-	LLMDKN_011180	19.1	9.6	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_4	8980	9105	-	LLMDKN_011181	4.4	9.1		
contig_4	9178	9372	-	LLMDKN_011182	7.0	9.7	PF17293.8|Arm-DNA-bind_5	PFAM:PF17293.8
contig_4	9524	9778	-	LLMDKN_011183	9.6	10.3		
contig_4	9782	10078	-	LLMDKN_011184	11.9	9.8		
contig_4	10493	11098	+	LLMDKN_011185	23.6	10.6	PF05598.16|DUF772	PFAM:PF05598.16
contig_4	11264	11506	+	LLMDKN_011186	9.7	9.9		
contig_4	11488	11637	+	LLMDKN_011187	6.0	9.5		
contig_4	11740	11988	+	LLMDKN_011188	9.8	10.2	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_4	13066	13320	-	LLMDKN_011189	9.6	10.5		
contig_4	13624	13779	+	LLMDKN_011190	6.1	4.9		
contig_4	13816	14037	+	LLMDKN_011191	8.9	9.8		
contig_4	14067	14243	+	LLMDKN_011192	6.9	5.1	PF12728.13|HTH_17	PFAM:PF12728.13
contig_4	14366	14755	+	LLMDKN_011193	14.5	10.0		
contig_4	14780	15004	+	LLMDKN_011194	8.5	5.7		
contig_4	15340	15909	+	LLMDKN_011195	21.4	5.2		
contig_4	16042	16146	+	LLMDKN_011196	4.1	4.7		
contig_4	16329	16547	+	LLMDKN_011197	8.4	7.7		
contig_4	16819	17178	+	LLMDKN_011198	13.9	9.4		
contig_4	17275	17511	+	LLMDKN_011199	9.1	6.2		
contig_4	17537	17713	+	LLMDKN_011200	6.7	8.1		
contig_4	17685	17906	+	LLMDKN_011201	7.9	4.5	PF12770.12|CHAT	PFAM:PF12770.12
contig_4	18186	18389	-	LLMDKN_011202	7.5	9.1		
contig_4	18643	18963	-	LLMDKN_011203	11.9	9.1		
contig_4	19065	19388	+	LLMDKN_011204	12.4	9.7	PF17293.8|Arm-DNA-bind_5	PFAM:PF17293.8
contig_4	19379	20257	+	LLMDKN_011205	33.6	9.2	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_4	20449	20625	+	LLMDKN_011206	6.5	4.7		
contig_4	20633	20938	+	LLMDKN_011207	12.0	7.0	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_4	21039	21431	+	LLMDKN_011208	14.7	7.0		
contig_4	21373	21705	+	LLMDKN_011209	12.7	7.7		
contig_4	21642	21914	-	LLMDKN_011210	10.2	9.4	PF12728.13|HTH_17	PFAM:PF12728.13
contig_4	21931	22281	-	LLMDKN_011211	13.9	10.0	PF12728.13|HTH_17	PFAM:PF12728.13
contig_4	22286	22402	-	LLMDKN_011212	4.7	9.4		
contig_4	22905	23147	-	LLMDKN_011213	9.5	9.2		
contig_4	24856	25035	-	LLMDKN_011214	6.8	9.7		
contig_4	25267	25473	-	LLMDKN_011215	8.0	6.6		
contig_4	25530	25667	-	LLMDKN_011216	5.7	6.7		
contig_4	25674	25892	-	LLMDKN_011217	8.6	9.3		
contig_4	28444	28602	-	LLMDKN_011218	6.1	4.4		
contig_4	28778	28957	-	LLMDKN_011219	6.8	6.5		
contig_4	28991	29389	-	LLMDKN_011220	14.7	8.9		
contig_4	30986	31231	+	LLMDKN_011221	9.5	9.3		
contig_4	31266	31493	+	LLMDKN_011222	8.5	9.6		
contig_4	31600	31812	-	LLMDKN_011223	8.0	4.5	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_4	31914	32450	-	LLMDKN_011224	20.3	9.3		
contig_4	32474	32620	-	LLMDKN_011225	5.8	7.9		
contig_4	32717	32902	-	LLMDKN_011226	7.1	8.1		
contig_4	32893	33162	-	LLMDKN_011227	10.0	8.9		
contig_4	33215	33646	-	LLMDKN_011228	16.0	5.1	PF13529.12|Peptidase_C39_2	PFAM:PF13529.12
contig_4	33970	34161	-	LLMDKN_011229	7.3	9.6		
contig_4	34589	35092	-	LLMDKN_011230	19.7	8.8		
contig_4	35502	35816	-	LLMDKN_011231	12.4	9.0		
contig_4	35768	35917	-	LLMDKN_011232	6.0	6.5		
contig_4	35947	36075	-	LLMDKN_011233	5.3	5.6		
contig_4	36101	36235	-	LLMDKN_011234	5.2	4.4		
contig_4	36377	36694	-	LLMDKN_011235	11.7	8.9		
contig_4	36816	37043	-	LLMDKN_011236	8.6	9.6		
contig_4	37031	37429	-	LLMDKN_011237	15.1	6.6	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_4	37426	37653	-	LLMDKN_011238	8.4	4.5		
contig_4	37676	38017	-	LLMDKN_011239	13.3	8.8		
contig_4	38621	38914	+	LLMDKN_011240	11.6	5.5	PF04542.20|Sigma70_r2	PFAM:PF04542.20
contig_4	38877	39038	+	LLMDKN_011241	6.1	8.9		
contig_4	39366	39563	+	LLMDKN_011242	7.7	9.9		
contig_4	39635	39796	+	LLMDKN_011243	5.9	7.8		
contig_4	40030	40323	-	LLMDKN_011244	11.2	9.6		
contig_4	40511	40732	+	LLMDKN_011245	8.5	9.5		
contig_4	40738	40935	+	LLMDKN_011246	7.2	4.4		
contig_4	40878	41147	+	LLMDKN_011247	9.9	7.9		
contig_4	41194	41391	+	LLMDKN_011248	7.5	10.3		
contig_4	41429	41839	+	LLMDKN_011249	15.6	7.0		
contig_4	41812	42048	+	LLMDKN_011250	9.4	9.5		
contig_4	42098	42424	+	LLMDKN_011251	12.4	9.9		
contig_4	42434	42589	+	LLMDKN_011252	5.8	9.0		
contig_4	43113	43253	-	LLMDKN_011253	5.3	4.1		
contig_4	43244	43612	-	LLMDKN_011254	14.6	9.6	PF13102.12|Phage_int_SAM_5	PFAM:PF13102.12
contig_4	43588	43890	-	LLMDKN_011255	11.9	10.5	PF17293.8|Arm-DNA-bind_5	PFAM:PF17293.8
contig_4	44863	45045	+	LLMDKN_011256	6.8	8.7		
contig_4	44999	45232	+	LLMDKN_011257	8.9	4.8	PF12682.12|Flavodoxin_4	PFAM:PF12682.12
contig_4	45195	45479	+	LLMDKN_011258	10.7	8.5	PF12682.12|Flavodoxin_4	PFAM:PF12682.12
contig_4	45476	45937	+	LLMDKN_011259	16.8	5.6	PF01613.24|Flavin_Reduct	PFAM:PF01613.24
contig_4	45988	46188	+	LLMDKN_011260	7.9	5.8		
contig_4	46154	46510	+	LLMDKN_011261	12.4	6.9	PF00132.30|Hexapep, PF14602.12|Hexapep_2	PFAM:PF00132.30, PFAM:PF14602.12
contig_4	46670	47155	-	LLMDKN_011262	17.7	4.8		
contig_4	47173	47310	-	LLMDKN_011263	5.3	6.7		
contig_4	47347	47634	-	LLMDKN_011264	11.5	6.8	PF06445.20|GyrI-like, PF14526.11|Cass2	PFAM:PF06445.20, PFAM:PF14526.11
contig_4	47725	47997	-	LLMDKN_011265	10.9	10.1		
contig_4	47979	48278	-	LLMDKN_011266	11.9	6.3		
contig_4	48984	49193	+	LLMDKN_011267	7.8	9.6		
contig_4	49307	49456	-	LLMDKN_011268	5.8	10.0		
contig_4	49425	49679	-	LLMDKN_011269	10.1	9.4	PF06445.20|GyrI-like	PFAM:PF06445.20
contig_4	50092	50274	+	LLMDKN_011270	6.9	7.8		
contig_4	50264	50365	+	LLMDKN_011271	3.5	8.2		
contig_4	50416	50598	+	LLMDKN_011272	7.1	6.7		
contig_4	50562	50849	+	LLMDKN_011273	10.5	5.3	PF08240.17|ADH_N	PFAM:PF08240.17
contig_4	51022	51492	+	LLMDKN_011274	17.5	5.3	PF00107.32|ADH_zinc_N, PF13602.12|ADH_zinc_N_2	PFAM:PF00107.32, PFAM:PF13602.12
contig_4	51748	51975	+	LLMDKN_011275	8.6	9.8		
contig_4	51980	52621	+	LLMDKN_011276	23.7	5.9	PF01738.24|DLH	PFAM:PF01738.24
contig_4	52607	52846	-	LLMDKN_011277	9.1	9.2		
contig_4	53247	53534	+	LLMDKN_011278	10.9	6.8	PF12541.14|DUF3737	PFAM:PF12541.14
contig_4	53494	53628	+	LLMDKN_011279	5.3	6.5	PF12541.14|DUF3737	PFAM:PF12541.14
contig_4	53649	54107	+	LLMDKN_011280	17.2	4.7	PF12541.14|DUF3737	PFAM:PF12541.14
contig_4	54176	54310	+	LLMDKN_011281	5.1	5.0		
contig_4	54267	54545	+	LLMDKN_011282	10.6	6.7	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_4	54713	55153	+	LLMDKN_011283	16.6	4.9	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_4	55165	55296	+	LLMDKN_011284	5.0	9.1		
contig_4	55440	55841	+	LLMDKN_011285	14.7	6.2		
contig_4	55856	56905	+	LLMDKN_011286	40.0	6.9		
contig_4	56863	57105	+	LLMDKN_011287	9.5	9.2		
contig_4	57206	57610	+	LLMDKN_011288	15.4	10.6		
contig_4	57579	58940	-	LLMDKN_011289	53.1	6.5	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
contig_4	58927	59205	-	LLMDKN_011290	10.7	6.1		
contig_4	59189	59395	-	LLMDKN_011291	7.9	7.8		
contig_4	59356	59649	-	LLMDKN_011292	11.3	9.3		
contig_4	59654	60070	+	LLMDKN_011293	15.3	9.4		
contig_4	60034	60501	+	LLMDKN_011294	17.3	7.7		
contig_4	60474	60623	+	LLMDKN_011295	5.1	8.0		
contig_4	60620	61426	+	LLMDKN_011296	29.4	5.1		
contig_4	61361	61891	-	LLMDKN_011297	20.6	8.5	PF21347.3|DUF3108_like	PFAM:PF21347.3
contig_4	61945	62223	-	LLMDKN_011298	10.3	5.1	PF21347.3|DUF3108_like	PFAM:PF21347.3
contig_4	62443	62622	-	LLMDKN_011299	6.5	4.7	PF00464.25|SHMT	PFAM:PF00464.25
contig_4	62642	62833	-	LLMDKN_011300	7.0	7.8	PF00464.25|SHMT	PFAM:PF00464.25
contig_4	62866	63153	-	LLMDKN_011301	10.5	9.8	PF00464.25|SHMT	PFAM:PF00464.25
contig_4	63114	63386	-	LLMDKN_011302	10.1	6.3	PF00464.25|SHMT	PFAM:PF00464.25
contig_4	63406	63744	-	LLMDKN_011303	13.2	8.6	PF00464.25|SHMT	PFAM:PF00464.25
contig_4	64073	64381	-	LLMDKN_011304	11.9	6.4	PF13568.12|OMP_b-brl_2	PFAM:PF13568.12
contig_4	64580	64696	-	LLMDKN_011305	4.7	9.5		
contig_4	64757	65056	-	LLMDKN_011306	11.2	8.3	PF01613.24|Flavin_Reduct	PFAM:PF01613.24
contig_4	65105	65374	-	LLMDKN_011307	10.4	8.9	PF02748.20|PyrI_C	PFAM:PF02748.20
contig_4	65382	65534	-	LLMDKN_011308	5.7	9.5	PF01948.23|PyrI	PFAM:PF01948.23
contig_4	66326	66577	-	LLMDKN_011310	9.4	10.3	PF02729.26|OTCace_N	PFAM:PF02729.26
contig_4	67131	67295	+	LLMDKN_011311	5.9	10.0		
contig_4	67537	67776	+	LLMDKN_011312	8.7	7.9		
contig_4	67908	68582	-	LLMDKN_011313	26.0	4.5		
contig_4	68566	68826	-	LLMDKN_011314	9.9	8.9		
contig_4	69083	69256	-	LLMDKN_011315	6.2	4.6		
contig_4	69291	69836	-	LLMDKN_011316	20.5	9.0		
contig_4	70022	70225	-	LLMDKN_011317	7.3	5.5		
contig_4	70368	71015	+	LLMDKN_011318	24.7	6.8	PF08667.16|BetR	PFAM:PF08667.16
contig_4	71039	71176	+	LLMDKN_011319	5.4	10.0		
contig_4	71499	71885	+	LLMDKN_011320	14.7	8.8		
contig_4	72042	72200	+	LLMDKN_011321	5.7	9.5		
contig_4	72221	72499	+	LLMDKN_011322	9.9	4.2		
contig_4	72637	72843	+	LLMDKN_011323	7.5	5.1		
contig_4	72840	72980	+	LLMDKN_011324	5.5	10.9		
contig_4	72995	73279	+	LLMDKN_011325	10.0	7.9		
contig_4	73438	73668	+	LLMDKN_011326	8.0	5.3		
contig_4	73764	74222	-	LLMDKN_011327	17.2	5.4	PF20628.3|Dyp_perox_C	PFAM:PF20628.3
contig_4	74247	74471	-	LLMDKN_011328	8.4	6.1	PF04261.18|Dyp_perox_N	PFAM:PF04261.18
contig_4	74450	74716	-	LLMDKN_011329	10.1	6.5	PF04261.18|Dyp_perox_N	PFAM:PF04261.18
contig_4	74981	75532	-	LLMDKN_011330	21.3	9.4	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_4	75550	75795	-	LLMDKN_011331	9.3	4.9		
contig_4	75792	75917	-	LLMDKN_011332	4.8	8.1		
contig_4	75874	76227	-	LLMDKN_011333	13.7	5.7		
contig_4	76389	76595	-	LLMDKN_011334	7.9	9.6	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_4	76540	77046	-	LLMDKN_011335	19.3	5.7		
contig_4	77121	77615	-	LLMDKN_011336	18.9	9.3		
contig_4	77563	78201	-	LLMDKN_011337	24.0	5.0		
contig_4	78173	78466	-	LLMDKN_011338	11.2	9.6		
contig_4	78414	78581	-	LLMDKN_011339	5.9	6.0		
contig_4	78581	78784	-	LLMDKN_011340	7.8	5.1		
contig_4	78796	79155	-	LLMDKN_011341	13.5	8.6		
contig_4	79161	79763	-	LLMDKN_011342	21.0	5.4	PF07715.20|Plug	PFAM:PF07715.20
contig_4	79747	80256	-	LLMDKN_011343	18.0	5.6	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_4	80657	80830	+	LLMDKN_011344	6.7	9.6		
contig_4	80863	81120	+	LLMDKN_011345	9.4	4.1		
contig_4	81131	81283	-	LLMDKN_011346	5.9	9.6		
contig_4	82115	82453	+	LLMDKN_011347	12.9	7.8		
contig_4	82479	82718	+	LLMDKN_011348	9.3	6.7		
contig_4	83158	83337	+	LLMDKN_011349	6.5	9.6		
contig_4	83279	83377	+	LLMDKN_011350	3.4	4.2		
contig_4	83427	83573	+	LLMDKN_011351	5.4	5.1		
contig_4	83588	83767	+	LLMDKN_011352	6.6	5.1		
contig_4	84051	84551	+	LLMDKN_011353	19.6	7.6	PF00912.28|Transgly	PFAM:PF00912.28
contig_4	84529	84735	+	LLMDKN_011354	8.0	9.8		
contig_4	84732	84899	+	LLMDKN_011355	6.3	6.6		
contig_4	84896	85207	+	LLMDKN_011356	12.1	10.0	PF00905.27|Transpeptidase	PFAM:PF00905.27
contig_4	85201	85458	+	LLMDKN_011357	9.4	9.3		
contig_4	85400	85888	+	LLMDKN_011358	18.0	9.3	PF00905.27|Transpeptidase	PFAM:PF00905.27
contig_4	85934	86245	+	LLMDKN_011359	12.2	9.6	PF01288.25|HPPK	PFAM:PF01288.25
contig_4	86398	86652	+	LLMDKN_011360	9.1	4.9		
contig_4	86679	87218	+	LLMDKN_011361	20.5	5.7		
contig_4	87157	87522	+	LLMDKN_011362	13.6	6.3		
contig_4	87667	87891	-	LLMDKN_011363	8.8	9.7		
contig_4	87956	88360	+	LLMDKN_011364	15.3	4.9	PF05193.26|Peptidase_M16_C	PFAM:PF05193.26
