locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAGGGMOH_03593	gene	639				
LAGGGMOH_03593	CDS	639				hypothetical protein
LAGGGMOH_03594	gene	789				
LAGGGMOH_03594	CDS	789				hypothetical protein
LAGGGMOH_03595	gene	930	ribCF			
LAGGGMOH_03595	CDS	930	ribCF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
LAGGGMOH_03596	gene	627				
LAGGGMOH_03596	CDS	627		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
LAGGGMOH_03597	gene	2685	yoaB			
LAGGGMOH_03597	CDS	2685	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
LAGGGMOH_03598	gene	1671	rcsC_27			
LAGGGMOH_03598	CDS	1671	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
LAGGGMOH_03599	gene	162	rd			
LAGGGMOH_03599	CDS	162	rd	1.-.-.-	COG1773	Rubredoxin
LAGGGMOH_03600	gene	1698				
LAGGGMOH_03600	CDS	1698				hypothetical protein
LAGGGMOH_03601	gene	1674	udk_2			
LAGGGMOH_03601	CDS	1674	udk_2	2.7.1.48		Uridine kinase
LAGGGMOH_03602	gene	99				
LAGGGMOH_03602	CDS	99				hypothetical protein
LAGGGMOH_03603	gene	1554	rcsD			
LAGGGMOH_03603	CDS	1554	rcsD	2.7.2.-		Phosphotransferase RcsD
LAGGGMOH_03604	gene	1827				
LAGGGMOH_03604	CDS	1827				hypothetical protein
LAGGGMOH_03605	gene	1581				
LAGGGMOH_03605	CDS	1581				hypothetical protein
LAGGGMOH_03606	gene	1938				
LAGGGMOH_03606	CDS	1938				hypothetical protein
LAGGGMOH_03607	gene	462				
LAGGGMOH_03607	CDS	462				hypothetical protein
LAGGGMOH_03608	gene	1374	pepP			
LAGGGMOH_03608	CDS	1374	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
LAGGGMOH_03609	gene	1479	rpoN			
LAGGGMOH_03609	CDS	1479	rpoN		COG1508	RNA polymerase sigma-54 factor
LAGGGMOH_03610	gene	681				
LAGGGMOH_03610	CDS	681				hypothetical protein
LAGGGMOH_03611	gene	381	gcvH			
LAGGGMOH_03611	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
LAGGGMOH_03612	gene	507	purE			
LAGGGMOH_03612	CDS	507	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
LAGGGMOH_03613	gene	141				
LAGGGMOH_03613	CDS	141				hypothetical protein
LAGGGMOH_03614	gene	1968	ispG			
LAGGGMOH_03614	CDS	1968	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
LAGGGMOH_03615	gene	774				
LAGGGMOH_03615	CDS	774				hypothetical protein
LAGGGMOH_03616	gene	186				
LAGGGMOH_03616	CDS	186				hypothetical protein
LAGGGMOH_03617	gene	1686				
LAGGGMOH_03617	CDS	1686				hypothetical protein
LAGGGMOH_03618	gene	990	ydjH			
LAGGGMOH_03618	CDS	990	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
LAGGGMOH_03619	gene	75				
LAGGGMOH_03619	tRNA	75				tRNA-Asn(gtt)
LAGGGMOH_03620	gene	75				
LAGGGMOH_03620	tRNA	75				tRNA-Asn(gtt)
LAGGGMOH_03621	gene	2463				
LAGGGMOH_03621	CDS	2463				hypothetical protein
LAGGGMOH_03622	gene	2751				
LAGGGMOH_03622	CDS	2751				hypothetical protein
LAGGGMOH_03623	gene	1308				
LAGGGMOH_03623	CDS	1308				hypothetical protein
LAGGGMOH_03624	gene	1980				
LAGGGMOH_03624	CDS	1980				hypothetical protein
LAGGGMOH_03625	gene	3171				
LAGGGMOH_03625	CDS	3171			COG4771	TonB-dependent receptor P3
LAGGGMOH_03626	gene	4029	rcsC_28			
LAGGGMOH_03626	CDS	4029	rcsC_28	2.7.13.3		Sensor histidine kinase RcsC
LAGGGMOH_03627	gene	753	hpdA			
LAGGGMOH_03627	CDS	753	hpdA	1.97.1.-		4-hydroxyphenylacetate decarboxylase activating enzyme
LAGGGMOH_03628	gene	1884	pflD			
LAGGGMOH_03628	CDS	1884	pflD	4.2.1.-	COG1882	putative dehydratase PflD
LAGGGMOH_03629	gene	1320	xylE_3			
LAGGGMOH_03629	CDS	1320	xylE_3		COG0477	D-xylose-proton symporter
LAGGGMOH_03630	gene	1131	mro_2			
LAGGGMOH_03630	CDS	1131	mro_2	5.1.3.3		Aldose 1-epimerase
LAGGGMOH_03631	gene	2076				
LAGGGMOH_03631	CDS	2076				hypothetical protein
LAGGGMOH_03632	gene	282	ycnE			
LAGGGMOH_03632	CDS	282	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
LAGGGMOH_03633	gene	693				
LAGGGMOH_03633	CDS	693				hypothetical protein
LAGGGMOH_03634	gene	807	suhB			
LAGGGMOH_03634	CDS	807	suhB	3.1.3.25		Nus factor SuhB
LAGGGMOH_03635	gene	726				
LAGGGMOH_03635	CDS	726				hypothetical protein
LAGGGMOH_03636	gene	1491				
LAGGGMOH_03636	CDS	1491				hypothetical protein
LAGGGMOH_03637	gene	1131				
LAGGGMOH_03637	CDS	1131				hypothetical protein
LAGGGMOH_03638	gene	1194				
LAGGGMOH_03638	CDS	1194				hypothetical protein
LAGGGMOH_03639	gene	762				
LAGGGMOH_03639	CDS	762				hypothetical protein
LAGGGMOH_03640	gene	603				
LAGGGMOH_03640	CDS	603				hypothetical protein
LAGGGMOH_03641	gene	627				
LAGGGMOH_03641	CDS	627				hypothetical protein
LAGGGMOH_03642	gene	1806	frbH			
LAGGGMOH_03642	CDS	1806	frbH			CMP-5'-(3-aminopropyl)phosphonate synthase
LAGGGMOH_03643	gene	141				
LAGGGMOH_03643	CDS	141				hypothetical protein
LAGGGMOH_03644	gene	1248				
LAGGGMOH_03644	CDS	1248				hypothetical protein
LAGGGMOH_03645	gene	1227				
LAGGGMOH_03645	CDS	1227				hypothetical protein
LAGGGMOH_03646	gene	246				
LAGGGMOH_03646	CDS	246				hypothetical protein
LAGGGMOH_03647	gene	1281				
LAGGGMOH_03647	CDS	1281				hypothetical protein
LAGGGMOH_03648	gene	243				
LAGGGMOH_03648	CDS	243				hypothetical protein
LAGGGMOH_03649	gene	1143	mshA_10			
LAGGGMOH_03649	CDS	1143	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LAGGGMOH_03650	gene	1350				
LAGGGMOH_03650	CDS	1350				hypothetical protein
LAGGGMOH_03651	gene	1116				
LAGGGMOH_03651	CDS	1116				hypothetical protein
LAGGGMOH_03652	gene	1218				
LAGGGMOH_03652	CDS	1218				hypothetical protein
LAGGGMOH_03653	gene	1251				
LAGGGMOH_03653	CDS	1251				hypothetical protein
LAGGGMOH_03654	gene	1308				
LAGGGMOH_03654	CDS	1308				hypothetical protein
LAGGGMOH_03655	gene	366				
LAGGGMOH_03655	CDS	366				hypothetical protein
LAGGGMOH_03656	gene	1221				
LAGGGMOH_03656	CDS	1221				hypothetical protein
LAGGGMOH_03657	gene	1485				
LAGGGMOH_03657	CDS	1485				hypothetical protein
LAGGGMOH_03658	gene	1200				
LAGGGMOH_03658	CDS	1200				hypothetical protein
LAGGGMOH_03659	gene	252				
LAGGGMOH_03659	CDS	252				hypothetical protein
LAGGGMOH_03660	gene	186				
LAGGGMOH_03660	CDS	186				hypothetical protein
LAGGGMOH_03661	gene	1203				
LAGGGMOH_03661	CDS	1203				hypothetical protein
LAGGGMOH_03662	gene	252				
LAGGGMOH_03662	CDS	252				hypothetical protein
LAGGGMOH_03663	gene	1248	mshA_11			
LAGGGMOH_03663	CDS	1248	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LAGGGMOH_03664	gene	387				
LAGGGMOH_03664	CDS	387				hypothetical protein
LAGGGMOH_03665	gene	1137				
LAGGGMOH_03665	CDS	1137				hypothetical protein
LAGGGMOH_03666	gene	1128				
LAGGGMOH_03666	CDS	1128				hypothetical protein
LAGGGMOH_03667	gene	522	nudC_2			
LAGGGMOH_03667	CDS	522	nudC_2	3.6.1.22		NAD-capped RNA hydrolase NudC
LAGGGMOH_03668	gene	3009	cpoB_2			
LAGGGMOH_03668	CDS	3009	cpoB_2			Cell division coordinator CpoB
LAGGGMOH_03669	gene	1704				
LAGGGMOH_03669	CDS	1704				hypothetical protein
LAGGGMOH_03670	gene	2346	topA			
LAGGGMOH_03670	CDS	2346	topA	5.6.2.1		DNA topoisomerase 1
LAGGGMOH_03671	gene	1110				
LAGGGMOH_03671	CDS	1110				hypothetical protein
LAGGGMOH_03672	gene	1842	argS			
LAGGGMOH_03672	CDS	1842	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
LAGGGMOH_03673	gene	273	hup_3			
LAGGGMOH_03673	CDS	273	hup_3			DNA-binding protein HU
LAGGGMOH_03674	gene	675				
LAGGGMOH_03674	CDS	675				hypothetical protein
LAGGGMOH_03675	gene	900				
LAGGGMOH_03675	CDS	900				hypothetical protein
LAGGGMOH_03676	gene	1098				
LAGGGMOH_03676	CDS	1098				hypothetical protein
LAGGGMOH_03677	gene	3024				
LAGGGMOH_03677	CDS	3024				hypothetical protein
LAGGGMOH_03678	gene	75				
LAGGGMOH_03678	tRNA	75				tRNA-Arg(cct)
LAGGGMOH_03679	gene	1851	korA_2			
LAGGGMOH_03679	CDS	1851	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LAGGGMOH_03680	gene	1011	korB_2			
LAGGGMOH_03680	CDS	1011	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
LAGGGMOH_03681	gene	870				
LAGGGMOH_03681	CDS	870				hypothetical protein
LAGGGMOH_03682	gene	654	upp			
LAGGGMOH_03682	CDS	654	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
LAGGGMOH_03683	gene	1608	pckA			
LAGGGMOH_03683	CDS	1608	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
LAGGGMOH_03684	gene	1725				
LAGGGMOH_03684	CDS	1725				hypothetical protein
LAGGGMOH_03685	gene	3279	susC_15			
LAGGGMOH_03685	CDS	3279	susC_15		COG1629	TonB-dependent receptor SusC
LAGGGMOH_03686	gene	2001				
LAGGGMOH_03686	CDS	2001				hypothetical protein
LAGGGMOH_03687	gene	3156				
LAGGGMOH_03687	CDS	3156			COG4771	TonB-dependent receptor P39
LAGGGMOH_03688	gene	1854				
LAGGGMOH_03688	CDS	1854				hypothetical protein
LAGGGMOH_03689	gene	477				
LAGGGMOH_03689	CDS	477				hypothetical protein
LAGGGMOH_03690	gene	1818	glaB_2			
LAGGGMOH_03690	CDS	1818	glaB_2	3.2.1.-	COG5434	Alpha-1,3-galactosidase B
LAGGGMOH_03691	gene	1128				
LAGGGMOH_03691	CDS	1128				hypothetical protein
LAGGGMOH_03692	gene	3048				
LAGGGMOH_03692	CDS	3048				hypothetical protein
LAGGGMOH_03693	gene	2490				
LAGGGMOH_03693	CDS	2490				hypothetical protein
LAGGGMOH_03694	gene	3261				
LAGGGMOH_03694	CDS	3261			COG4771	TonB-dependent receptor P3
LAGGGMOH_03695	gene	2028				
LAGGGMOH_03695	CDS	2028				hypothetical protein
LAGGGMOH_03696	gene	1800	bipA			
LAGGGMOH_03696	CDS	1800	bipA	3.6.5.-		Large ribosomal subunit assembly factor BipA
LAGGGMOH_03697	gene	270	rpsO			
LAGGGMOH_03697	CDS	270	rpsO		COG0184	Small ribosomal subunit protein uS15
LAGGGMOH_03698	gene	576				
LAGGGMOH_03698	CDS	576				hypothetical protein
LAGGGMOH_03699	gene	1686	fadD3_2			
LAGGGMOH_03699	CDS	1686	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
LAGGGMOH_03700	gene	1017	rcsC_29			
LAGGGMOH_03700	CDS	1017	rcsC_29	2.7.13.3		Sensor histidine kinase RcsC
LAGGGMOH_03701	gene	1236	xerC_29			
LAGGGMOH_03701	CDS	1236	xerC_29			Tyrosine recombinase XerC
LAGGGMOH_03702	gene	363				
LAGGGMOH_03702	CDS	363				hypothetical protein
LAGGGMOH_03703	gene	306				
LAGGGMOH_03703	CDS	306				hypothetical protein
LAGGGMOH_03704	gene	258				
LAGGGMOH_03704	CDS	258				hypothetical protein
LAGGGMOH_03705	gene	765				
LAGGGMOH_03705	CDS	765				hypothetical protein
LAGGGMOH_03706	gene	1578				
LAGGGMOH_03706	CDS	1578				hypothetical protein
LAGGGMOH_03707	gene	2091	topB_5			
LAGGGMOH_03707	CDS	2091	topB_5	5.6.2.1	COG0550	DNA topoisomerase 3
LAGGGMOH_03708	gene	453				
LAGGGMOH_03708	CDS	453				hypothetical protein
LAGGGMOH_03709	gene	5841				
LAGGGMOH_03709	CDS	5841				hypothetical protein
LAGGGMOH_03710	gene	309				
LAGGGMOH_03710	CDS	309				hypothetical protein
LAGGGMOH_03711	gene	378				
LAGGGMOH_03711	CDS	378				hypothetical protein
LAGGGMOH_03712	gene	858	rimI			
LAGGGMOH_03712	CDS	858	rimI	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
LAGGGMOH_03713	gene	963				
LAGGGMOH_03713	CDS	963				IS982 family transposase IS1187
LAGGGMOH_03714	gene	801	ermD			
LAGGGMOH_03714	CDS	801	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
LAGGGMOH_03715	gene	1926	tet(Q)_1			
LAGGGMOH_03715	CDS	1926	tet(Q)_1			tetracycline resistance ribosomal protection protein Tet(Q)
LAGGGMOH_03716	gene	2319	rcsC_30			
LAGGGMOH_03716	CDS	2319	rcsC_30	2.7.13.3		Sensor histidine kinase RcsC
LAGGGMOH_03717	gene	1323	zraR_5			
LAGGGMOH_03717	CDS	1323	zraR_5		COG2204	Transcriptional regulatory protein ZraR
LAGGGMOH_03718	gene	585				
LAGGGMOH_03718	CDS	585				hypothetical protein
LAGGGMOH_03719	gene	618				
LAGGGMOH_03719	CDS	618				hypothetical protein
LAGGGMOH_03720	gene	1458				
LAGGGMOH_03720	CDS	1458				hypothetical protein
LAGGGMOH_03721	gene	1995				
LAGGGMOH_03721	CDS	1995				hypothetical protein
LAGGGMOH_03722	gene	132				
LAGGGMOH_03722	CDS	132				hypothetical protein
LAGGGMOH_03723	gene	2010				
LAGGGMOH_03723	CDS	2010				hypothetical protein
LAGGGMOH_03724	gene	1251				
LAGGGMOH_03724	CDS	1251				hypothetical protein
LAGGGMOH_03725	gene	426				
LAGGGMOH_03725	CDS	426				hypothetical protein
LAGGGMOH_03726	gene	1050				
LAGGGMOH_03726	CDS	1050				hypothetical protein
LAGGGMOH_03727	gene	441				
LAGGGMOH_03727	CDS	441				hypothetical protein
LAGGGMOH_03728	gene	348				
LAGGGMOH_03728	CDS	348				hypothetical protein
LAGGGMOH_03729	gene	729				
LAGGGMOH_03729	CDS	729				hypothetical protein
LAGGGMOH_03730	gene	312				
LAGGGMOH_03730	CDS	312				hypothetical protein
LAGGGMOH_03731	gene	333				
LAGGGMOH_03731	CDS	333				hypothetical protein
LAGGGMOH_03732	gene	2505				
LAGGGMOH_03732	CDS	2505				hypothetical protein
LAGGGMOH_03733	gene	381				
LAGGGMOH_03733	CDS	381				hypothetical protein
LAGGGMOH_03734	gene	228				
LAGGGMOH_03734	CDS	228				hypothetical protein
LAGGGMOH_03735	gene	141				
LAGGGMOH_03735	CDS	141				hypothetical protein
LAGGGMOH_03736	gene	1836	ltrA_1			
LAGGGMOH_03736	CDS	1836	ltrA_1			Group II intron-encoded protein LtrA
LAGGGMOH_03737	gene	537				
LAGGGMOH_03737	CDS	537				hypothetical protein
LAGGGMOH_03738	gene	1005				
LAGGGMOH_03738	CDS	1005				hypothetical protein
LAGGGMOH_03739	gene	624				
LAGGGMOH_03739	CDS	624				hypothetical protein
LAGGGMOH_03740	gene	309				
LAGGGMOH_03740	CDS	309				hypothetical protein
LAGGGMOH_03741	gene	1350				
LAGGGMOH_03741	CDS	1350				hypothetical protein
LAGGGMOH_03742	gene	987				
LAGGGMOH_03742	CDS	987				hypothetical protein
LAGGGMOH_03743	gene	576				
LAGGGMOH_03743	CDS	576				hypothetical protein
LAGGGMOH_03744	gene	903				
LAGGGMOH_03744	CDS	903				hypothetical protein
LAGGGMOH_03745	gene	504				
LAGGGMOH_03745	CDS	504				hypothetical protein
LAGGGMOH_03746	gene	594				
LAGGGMOH_03746	CDS	594				hypothetical protein
LAGGGMOH_03747	gene	222				
LAGGGMOH_03747	CDS	222				hypothetical protein
LAGGGMOH_03748	gene	309				
LAGGGMOH_03748	CDS	309				hypothetical protein
LAGGGMOH_03749	gene	246				
LAGGGMOH_03749	CDS	246				hypothetical protein
LAGGGMOH_03750	gene	234				
LAGGGMOH_03750	CDS	234				hypothetical protein
LAGGGMOH_03751	gene	258				
LAGGGMOH_03751	CDS	258				hypothetical protein
LAGGGMOH_03752	gene	1290				
LAGGGMOH_03752	CDS	1290				hypothetical protein
LAGGGMOH_03753	gene	423				
LAGGGMOH_03753	CDS	423				hypothetical protein
LAGGGMOH_03754	gene	597				
LAGGGMOH_03754	CDS	597				hypothetical protein
LAGGGMOH_03755	gene	222				
LAGGGMOH_03755	CDS	222				hypothetical protein
LAGGGMOH_03756	gene	216				
LAGGGMOH_03756	CDS	216				hypothetical protein
LAGGGMOH_03757	gene	591				
LAGGGMOH_03757	CDS	591				hypothetical protein
LAGGGMOH_03758	gene	1419	ahcY			
LAGGGMOH_03758	CDS	1419	ahcY	3.13.2.1	COG0499	Adenosylhomocysteinase
LAGGGMOH_03759	gene	2502				
LAGGGMOH_03759	CDS	2502				hypothetical protein
LAGGGMOH_03760	gene	1542	atsA_5			
LAGGGMOH_03760	CDS	1542	atsA_5	3.1.6.1		Arylsulfatase
LAGGGMOH_03761	gene	1950				
LAGGGMOH_03761	CDS	1950				hypothetical protein
LAGGGMOH_03762	gene	3513				
LAGGGMOH_03762	CDS	3513			COG4771	TonB-dependent receptor P3
LAGGGMOH_03763	gene	981				
LAGGGMOH_03763	CDS	981				hypothetical protein
LAGGGMOH_03764	gene	552	sigW_5			
LAGGGMOH_03764	CDS	552	sigW_5		COG1595	ECF RNA polymerase sigma factor SigW
LAGGGMOH_03765	gene	1239	lolE_2			
LAGGGMOH_03765	CDS	1239	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
LAGGGMOH_03766	gene	333	rbfA			
LAGGGMOH_03766	CDS	333	rbfA		COG0858	Ribosome-binding factor A
LAGGGMOH_03767	gene	639	trmR			
LAGGGMOH_03767	CDS	639	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
LAGGGMOH_03768	gene	1458	pyk			
LAGGGMOH_03768	CDS	1458	pyk	2.7.1.40		Pyruvate kinase
LAGGGMOH_03769	gene	420	aroQ			
LAGGGMOH_03769	CDS	420	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
LAGGGMOH_03770	gene	960	xerD_3			
LAGGGMOH_03770	CDS	960	xerD_3			Tyrosine recombinase XerD
LAGGGMOH_03771	gene	1692				
LAGGGMOH_03771	CDS	1692				hypothetical protein
LAGGGMOH_03772	gene	1071	resA_11			
LAGGGMOH_03772	CDS	1071	resA_11			Thiol-disulfide oxidoreductase ResA
LAGGGMOH_03773	gene	1539	comM			
LAGGGMOH_03773	CDS	1539	comM		COG0606	Competence protein ComM
LAGGGMOH_03774	gene	1701				
LAGGGMOH_03774	CDS	1701				hypothetical protein
LAGGGMOH_03775	gene	1200				
LAGGGMOH_03775	CDS	1200				hypothetical protein
LAGGGMOH_03776	gene	447				
LAGGGMOH_03776	CDS	447				hypothetical protein
LAGGGMOH_03777	gene	1710				
LAGGGMOH_03777	CDS	1710				hypothetical protein
LAGGGMOH_03778	gene	1086	ahbD			
LAGGGMOH_03778	CDS	1086	ahbD	1.3.98.6	COG0535	AdoMet-dependent heme synthase
LAGGGMOH_03779	gene	489				
LAGGGMOH_03779	CDS	489				hypothetical protein
LAGGGMOH_03780	gene	2061	FCS1			
LAGGGMOH_03780	CDS	2061	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
LAGGGMOH_03781	gene	1236				
LAGGGMOH_03781	CDS	1236				hypothetical protein
LAGGGMOH_03782	gene	1164				
LAGGGMOH_03782	CDS	1164				hypothetical protein
LAGGGMOH_03783	gene	891	egtB			
LAGGGMOH_03783	CDS	891	egtB	1.14.99.50		Hercynine oxygenase
LAGGGMOH_03784	gene	1395				
LAGGGMOH_03784	CDS	1395				hypothetical protein
LAGGGMOH_03785	gene	936				
LAGGGMOH_03785	CDS	936				hypothetical protein
LAGGGMOH_03786	gene	330				
LAGGGMOH_03786	CDS	330				hypothetical protein
LAGGGMOH_03787	gene	1083				
LAGGGMOH_03787	CDS	1083				hypothetical protein
LAGGGMOH_03788	gene	315				
LAGGGMOH_03788	CDS	315				hypothetical protein
LAGGGMOH_03789	gene	1083				
LAGGGMOH_03789	CDS	1083				hypothetical protein
LAGGGMOH_03790	gene	2040	metG			
LAGGGMOH_03790	CDS	2040	metG	6.1.1.10		Methionine--tRNA ligase
LAGGGMOH_03791	gene	1446	tuaB_3			
LAGGGMOH_03791	CDS	1446	tuaB_3		COG2244	Teichuronic acid biosynthesis protein TuaB
LAGGGMOH_03792	gene	1185				
LAGGGMOH_03792	CDS	1185				hypothetical protein
LAGGGMOH_03793	gene	1008				
LAGGGMOH_03793	CDS	1008				hypothetical protein
LAGGGMOH_03794	gene	1200	mshA_12			
LAGGGMOH_03794	CDS	1200	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LAGGGMOH_03795	gene	648				
LAGGGMOH_03795	CDS	648				hypothetical protein
LAGGGMOH_03796	gene	1131				
LAGGGMOH_03796	CDS	1131		5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
LAGGGMOH_03797	gene	1203	wecC_2			
LAGGGMOH_03797	CDS	1203	wecC_2	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
LAGGGMOH_03798	gene	1266	mshA_13			
LAGGGMOH_03798	CDS	1266	mshA_13	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LAGGGMOH_03799	gene	774				
LAGGGMOH_03799	CDS	774		2.4.1.-	COG0463	PGL/p-HBAD biosynthesis glycosyltransferase
LAGGGMOH_03800	gene	906	cobB			
LAGGGMOH_03800	CDS	906	cobB	2.3.1.286		NAD-dependent protein deacylase
LAGGGMOH_03801	gene	585	mip_2			
LAGGGMOH_03801	CDS	585	mip_2	5.2.1.8	COG0545	Outer membrane protein MIP
LAGGGMOH_03802	gene	870				
LAGGGMOH_03802	CDS	870				hypothetical protein
LAGGGMOH_03803	gene	1728				
LAGGGMOH_03803	CDS	1728				hypothetical protein
LAGGGMOH_03804	gene	486	asnC_2			
LAGGGMOH_03804	CDS	486	asnC_2		COG1522	Regulatory protein AsnC
LAGGGMOH_03805	gene	312				
LAGGGMOH_03805	CDS	312				hypothetical protein
LAGGGMOH_03806	gene	75				
LAGGGMOH_03806	tRNA	75				tRNA-Met(cat)
LAGGGMOH_03807	gene	774	btsR_3			
LAGGGMOH_03807	CDS	774	btsR_3		COG3279	Transcriptional regulatory protein BtsR
LAGGGMOH_03808	gene	1026				
LAGGGMOH_03808	CDS	1026				hypothetical protein
LAGGGMOH_03809	gene	1290				
LAGGGMOH_03809	CDS	1290				hypothetical protein
LAGGGMOH_03810	gene	3033	mdtC_4			
LAGGGMOH_03810	CDS	3033	mdtC_4			Multidrug resistance protein MdtC
LAGGGMOH_03811	gene	1044	mdtE_2			
LAGGGMOH_03811	CDS	1044	mdtE_2		COG0845	Multidrug resistance protein MdtE
LAGGGMOH_03812	gene	106				
LAGGGMOH_03812	rRNA	106				5S ribosomal RNA
LAGGGMOH_03813	gene	2876				
LAGGGMOH_03813	rRNA	2876				23S ribosomal RNA
LAGGGMOH_03814	gene	76				
LAGGGMOH_03814	tRNA	76				tRNA-Ala(tgc)
LAGGGMOH_03815	gene	77				
LAGGGMOH_03815	tRNA	77				tRNA-Ile(gat)
LAGGGMOH_03816	gene	1523				
LAGGGMOH_03816	rRNA	1523				16S ribosomal RNA
LAGGGMOH_03817	gene	273				
LAGGGMOH_03817	CDS	273				hypothetical protein
LAGGGMOH_03818	gene	111				
LAGGGMOH_03818	CDS	111				hypothetical protein
LAGGGMOH_03819	gene	672				
LAGGGMOH_03819	CDS	672				hypothetical protein
LAGGGMOH_03820	gene	288				
LAGGGMOH_03820	CDS	288				hypothetical protein
LAGGGMOH_03821	gene	750	ddpX			
LAGGGMOH_03821	CDS	750	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
LAGGGMOH_03822	gene	1200				
LAGGGMOH_03822	CDS	1200				hypothetical protein
LAGGGMOH_03823	gene	408				
LAGGGMOH_03823	CDS	408				hypothetical protein
LAGGGMOH_03824	gene	1746				
LAGGGMOH_03824	CDS	1746				hypothetical protein
LAGGGMOH_03825	gene	3192				
LAGGGMOH_03825	CDS	3192			COG4771	TonB-dependent receptor P3
LAGGGMOH_03826	gene	1653				
LAGGGMOH_03826	CDS	1653				hypothetical protein
LAGGGMOH_03827	gene	1374	csbC			
LAGGGMOH_03827	CDS	1374	csbC		COG2814	putative metabolite transport protein CsbC
LAGGGMOH_03828	gene	1608				
LAGGGMOH_03828	CDS	1608				hypothetical protein
LAGGGMOH_03829	gene	765				
LAGGGMOH_03829	CDS	765				hypothetical protein
LAGGGMOH_03830	gene	2757	rcsC_31			
LAGGGMOH_03830	CDS	2757	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
LAGGGMOH_03831	gene	1647	sacC_2			
LAGGGMOH_03831	CDS	1647	sacC_2	3.2.1.80	COG1621	Levanase
LAGGGMOH_03832	gene	2763				
LAGGGMOH_03832	CDS	2763				hypothetical protein
LAGGGMOH_03833	gene	933				
LAGGGMOH_03833	CDS	933				hypothetical protein
LAGGGMOH_03834	gene	1812				
LAGGGMOH_03834	CDS	1812				hypothetical protein
LAGGGMOH_03835	gene	963				
LAGGGMOH_03835	CDS	963				hypothetical protein
LAGGGMOH_03836	gene	1137	yghO			
LAGGGMOH_03836	CDS	1137	yghO		COG0456	Protein YghO
LAGGGMOH_03837	gene	1872	gyrB_1			
LAGGGMOH_03837	CDS	1872	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
LAGGGMOH_03838	gene	453	coaD			
LAGGGMOH_03838	CDS	453	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
LAGGGMOH_03839	gene	1623				
LAGGGMOH_03839	CDS	1623				hypothetical protein
LAGGGMOH_03840	gene	624				
LAGGGMOH_03840	CDS	624				hypothetical protein
LAGGGMOH_03841	gene	876				
LAGGGMOH_03841	CDS	876				hypothetical protein
LAGGGMOH_03842	gene	189				
LAGGGMOH_03842	CDS	189				hypothetical protein
LAGGGMOH_03843	gene	1041				
LAGGGMOH_03843	CDS	1041				hypothetical protein
LAGGGMOH_03844	gene	693				
LAGGGMOH_03844	CDS	693				hypothetical protein
LAGGGMOH_03845	gene	1944	sdhA			
LAGGGMOH_03845	CDS	1944	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
LAGGGMOH_03846	gene	756	frdB			
LAGGGMOH_03846	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LAGGGMOH_03847	gene	846				
LAGGGMOH_03847	CDS	846				hypothetical protein
LAGGGMOH_03848	gene	1008				
LAGGGMOH_03848	CDS	1008				hypothetical protein
LAGGGMOH_03849	gene	966				
LAGGGMOH_03849	CDS	966				Putative fimbrium anchoring subunit Fim4B
LAGGGMOH_03850	gene	975				
LAGGGMOH_03850	CDS	975				hypothetical protein
