locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOHMJLD_04140	gene	5841				
IFOHMJLD_04140	CDS	5841				hypothetical protein
IFOHMJLD_04141	gene	309				
IFOHMJLD_04141	CDS	309				hypothetical protein
IFOHMJLD_04142	gene	378				
IFOHMJLD_04142	CDS	378				hypothetical protein
IFOHMJLD_04143	gene	858	rimI			
IFOHMJLD_04143	CDS	858	rimI	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
IFOHMJLD_04144	gene	102				
IFOHMJLD_04144	CDS	102				hypothetical protein
IFOHMJLD_04145	gene	246				
IFOHMJLD_04145	CDS	246				hypothetical protein
IFOHMJLD_04146	gene	684				
IFOHMJLD_04146	CDS	684			COG0217	putative transcriptional regulatory protein
IFOHMJLD_04147	gene	2463	pheT			
IFOHMJLD_04147	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IFOHMJLD_04148	gene	954	tagO_3			
IFOHMJLD_04148	CDS	954	tagO_3	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
IFOHMJLD_04149	gene	774	gnu_5			
IFOHMJLD_04149	CDS	774	gnu_5	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
IFOHMJLD_04150	gene	753				
IFOHMJLD_04150	CDS	753				hypothetical protein
IFOHMJLD_04151	gene	708				
IFOHMJLD_04151	CDS	708				hypothetical protein
IFOHMJLD_04152	gene	1296				
IFOHMJLD_04152	CDS	1296				hypothetical protein
IFOHMJLD_04153	gene	798				
IFOHMJLD_04153	CDS	798				hypothetical protein
IFOHMJLD_04154	gene	843				
IFOHMJLD_04154	CDS	843				hypothetical protein
IFOHMJLD_04155	gene	984				
IFOHMJLD_04155	CDS	984				hypothetical protein
IFOHMJLD_04156	gene	837				
IFOHMJLD_04156	CDS	837				hypothetical protein
IFOHMJLD_04157	gene	1344				
IFOHMJLD_04157	CDS	1344				hypothetical protein
IFOHMJLD_04158	gene	1662	ilvB			
IFOHMJLD_04158	CDS	1662	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
IFOHMJLD_04159	gene	921	tll			
IFOHMJLD_04159	CDS	921	tll	1.1.1.339		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
IFOHMJLD_04160	gene	1080	rfbG_2			
IFOHMJLD_04160	CDS	1080	rfbG_2	4.2.1.45		CDP-glucose 4,6-dehydratase
IFOHMJLD_04161	gene	777	rfbF_2			
IFOHMJLD_04161	CDS	777	rfbF_2	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
IFOHMJLD_04162	gene	1344	spnQ_2			
IFOHMJLD_04162	CDS	1344	spnQ_2	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
IFOHMJLD_04163	gene	573	rfbC_4			
IFOHMJLD_04163	CDS	573	rfbC_4	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
IFOHMJLD_04164	gene	888	rffH_5			
IFOHMJLD_04164	CDS	888	rffH_5	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IFOHMJLD_04165	gene	471				
IFOHMJLD_04165	CDS	471				hypothetical protein
IFOHMJLD_04166	gene	519				
IFOHMJLD_04166	CDS	519				hypothetical protein
IFOHMJLD_04167	gene	2850	fkp			
IFOHMJLD_04167	CDS	2850	fkp			L-fucokinase/L-fucose-1-P guanylyltransferase
IFOHMJLD_04168	gene	330				
IFOHMJLD_04168	CDS	330		5.1.3.29	COG3254	L-fucose mutarotase
IFOHMJLD_04169	gene	1548	dnaB_2			
IFOHMJLD_04169	CDS	1548	dnaB_2	5.6.2.3		Replicative DNA helicase DnaB
IFOHMJLD_04170	gene	825	ispE			
IFOHMJLD_04170	CDS	825	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IFOHMJLD_04171	gene	1245				
IFOHMJLD_04171	CDS	1245				hypothetical protein
IFOHMJLD_04172	gene	1260				
IFOHMJLD_04172	CDS	1260				hypothetical protein
IFOHMJLD_04173	gene	1035	galE			
IFOHMJLD_04173	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IFOHMJLD_04174	gene	573	rnfA			
IFOHMJLD_04174	CDS	573	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
IFOHMJLD_04175	gene	588	rnfE			
IFOHMJLD_04175	CDS	588	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
IFOHMJLD_04176	gene	675	rsxG			
IFOHMJLD_04176	CDS	675	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
IFOHMJLD_04177	gene	993	rnfD			
IFOHMJLD_04177	CDS	993	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
IFOHMJLD_04178	gene	1338	rnfC			
IFOHMJLD_04178	CDS	1338	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
IFOHMJLD_04179	gene	873	rnfB			
IFOHMJLD_04179	CDS	873	rnfB	7.2.1.2	COG1245	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
IFOHMJLD_04180	gene	420				
IFOHMJLD_04180	CDS	420				hypothetical protein
IFOHMJLD_04181	gene	405				
IFOHMJLD_04181	CDS	405				hypothetical protein
IFOHMJLD_04182	gene	1431				
IFOHMJLD_04182	CDS	1431				hypothetical protein
IFOHMJLD_04183	gene	99				
IFOHMJLD_04183	CDS	99				hypothetical protein
IFOHMJLD_04184	gene	1602	pyrG			
IFOHMJLD_04184	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
IFOHMJLD_04185	gene	1857	yidC			
IFOHMJLD_04185	CDS	1857	yidC		COG0706	Membrane protein insertase YidC
IFOHMJLD_04186	gene	1332	mdtK_3			
IFOHMJLD_04186	CDS	1332	mdtK_3			Multidrug resistance protein MdtK
IFOHMJLD_04187	gene	2085	dpp5			
IFOHMJLD_04187	CDS	2085	dpp5	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
IFOHMJLD_04188	gene	74				
IFOHMJLD_04188	tRNA	74				tRNA-Gly(gcc)
IFOHMJLD_04189	gene	83				
IFOHMJLD_04189	tRNA	83				tRNA-Leu(cag)
IFOHMJLD_04190	gene	74				
IFOHMJLD_04190	tRNA	74				tRNA-Gly(gcc)
IFOHMJLD_04191	gene	85				
IFOHMJLD_04191	tRNA	85				tRNA-Leu(gag)
IFOHMJLD_04192	gene	83				
IFOHMJLD_04192	tRNA	83				tRNA-Leu(cag)
IFOHMJLD_04193	gene	74				
IFOHMJLD_04193	tRNA	74				tRNA-Gly(gcc)
IFOHMJLD_04194	gene	1101				
IFOHMJLD_04194	CDS	1101		4.1.1.127	COG0019	Carboxyaminopropylagmatine decarboxylase
IFOHMJLD_04195	gene	2361	pcrA			
IFOHMJLD_04195	CDS	2361	pcrA	5.6.2.4	COG0210	ATP-dependent DNA helicase PcrA
IFOHMJLD_04196	gene	618	sodB			
IFOHMJLD_04196	CDS	618	sodB	1.15.1.1		Superoxide dismutase [Fe]
IFOHMJLD_04197	gene	198				
IFOHMJLD_04197	CDS	198				hypothetical protein
IFOHMJLD_04198	gene	615	thiE_1			
IFOHMJLD_04198	CDS	615	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
IFOHMJLD_04199	gene	777	thiG			
IFOHMJLD_04199	CDS	777	thiG	2.8.1.10	COG2022	Thiazole synthase
IFOHMJLD_04200	gene	1695	thiC			
IFOHMJLD_04200	CDS	1695	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
IFOHMJLD_04201	gene	546				
IFOHMJLD_04201	CDS	546				hypothetical protein
IFOHMJLD_04202	gene	1125	thiH			
IFOHMJLD_04202	CDS	1125	thiH	4.1.99.19		2-iminoacetate synthase
IFOHMJLD_04203	gene	702	ttuC			
IFOHMJLD_04203	CDS	702	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
IFOHMJLD_04204	gene	609	thiE_2			
IFOHMJLD_04204	CDS	609	thiE_2	2.5.1.3		Thiamine-phosphate synthase
IFOHMJLD_04205	gene	516				
IFOHMJLD_04205	CDS	516				hypothetical protein
IFOHMJLD_04206	gene	570				
IFOHMJLD_04206	CDS	570				hypothetical protein
IFOHMJLD_04207	gene	2721	ppdK			
IFOHMJLD_04207	CDS	2721	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
IFOHMJLD_04208	gene	1419	rlmCD			
IFOHMJLD_04208	CDS	1419	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
IFOHMJLD_04209	gene	918	rluD_2			
IFOHMJLD_04209	CDS	918	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IFOHMJLD_04210	gene	405				
IFOHMJLD_04210	CDS	405				hypothetical protein
IFOHMJLD_04211	gene	444				
IFOHMJLD_04211	CDS	444				hypothetical protein
	repeat_region	1631				
IFOHMJLD_04212	gene	264	cas2			
IFOHMJLD_04212	CDS	264	cas2	3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2
IFOHMJLD_04213	gene	1002	cas1			
IFOHMJLD_04213	CDS	1002	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
IFOHMJLD_04214	gene	513				
IFOHMJLD_04214	CDS	513				hypothetical protein
IFOHMJLD_04215	gene	1059				
IFOHMJLD_04215	CDS	1059				hypothetical protein
IFOHMJLD_04216	gene	1326				
IFOHMJLD_04216	CDS	1326				hypothetical protein
IFOHMJLD_04217	gene	2160				
IFOHMJLD_04217	CDS	2160				hypothetical protein
IFOHMJLD_04218	gene	564				
IFOHMJLD_04218	CDS	564				hypothetical protein
IFOHMJLD_04219	gene	672				
IFOHMJLD_04219	CDS	672				hypothetical protein
IFOHMJLD_04220	gene	855	map_2			
IFOHMJLD_04220	CDS	855	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
IFOHMJLD_04221	gene	1227				
IFOHMJLD_04221	CDS	1227				hypothetical protein
IFOHMJLD_04222	gene	747				
IFOHMJLD_04222	CDS	747				hypothetical protein
IFOHMJLD_04223	gene	1314	nhaA			
IFOHMJLD_04223	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
IFOHMJLD_04224	gene	1179				
IFOHMJLD_04224	CDS	1179				hypothetical protein
IFOHMJLD_04225	gene	1782	lepA_2			
IFOHMJLD_04225	CDS	1782	lepA_2	3.6.5.-	COG0481	Elongation factor 4
IFOHMJLD_04226	gene	201				
IFOHMJLD_04226	CDS	201				hypothetical protein
IFOHMJLD_04227	gene	465				
IFOHMJLD_04227	CDS	465				hypothetical protein
IFOHMJLD_04228	gene	411				
IFOHMJLD_04228	CDS	411				hypothetical protein
IFOHMJLD_04229	gene	762	exoA			
IFOHMJLD_04229	CDS	762	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
IFOHMJLD_04230	gene	1254	mntH			
IFOHMJLD_04230	CDS	1254	mntH		COG1914	Divalent metal cation transporter MntH
IFOHMJLD_04231	gene	393				
IFOHMJLD_04231	CDS	393				hypothetical protein
IFOHMJLD_04232	gene	756	frdB			
IFOHMJLD_04232	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
IFOHMJLD_04233	gene	1944	sdhA			
IFOHMJLD_04233	CDS	1944	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
IFOHMJLD_04234	gene	693				
IFOHMJLD_04234	CDS	693				hypothetical protein
IFOHMJLD_04235	gene	1041				
IFOHMJLD_04235	CDS	1041				hypothetical protein
IFOHMJLD_04236	gene	189				
IFOHMJLD_04236	CDS	189				hypothetical protein
IFOHMJLD_04237	gene	876				
IFOHMJLD_04237	CDS	876				hypothetical protein
IFOHMJLD_04238	gene	624				
IFOHMJLD_04238	CDS	624				hypothetical protein
IFOHMJLD_04239	gene	1623				
IFOHMJLD_04239	CDS	1623				hypothetical protein
IFOHMJLD_04240	gene	453	coaD			
IFOHMJLD_04240	CDS	453	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
IFOHMJLD_04241	gene	1872	gyrB_2			
IFOHMJLD_04241	CDS	1872	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
IFOHMJLD_04242	gene	1137	yghO			
IFOHMJLD_04242	CDS	1137	yghO		COG0456	Protein YghO
IFOHMJLD_04243	gene	963				
IFOHMJLD_04243	CDS	963				hypothetical protein
IFOHMJLD_04244	gene	1812				
IFOHMJLD_04244	CDS	1812				hypothetical protein
IFOHMJLD_04245	gene	933				
IFOHMJLD_04245	CDS	933				hypothetical protein
IFOHMJLD_04246	gene	2763				
IFOHMJLD_04246	CDS	2763				hypothetical protein
IFOHMJLD_04247	gene	1647	sacC_2			
IFOHMJLD_04247	CDS	1647	sacC_2	3.2.1.80	COG1621	Levanase
IFOHMJLD_04248	gene	2757	rcsC_32			
IFOHMJLD_04248	CDS	2757	rcsC_32	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_04249	gene	765				
IFOHMJLD_04249	CDS	765				hypothetical protein
IFOHMJLD_04250	gene	1608				
IFOHMJLD_04250	CDS	1608				hypothetical protein
IFOHMJLD_04251	gene	1374	csbC			
IFOHMJLD_04251	CDS	1374	csbC		COG2814	putative metabolite transport protein CsbC
IFOHMJLD_04252	gene	1653				
IFOHMJLD_04252	CDS	1653				hypothetical protein
IFOHMJLD_04253	gene	3192				
IFOHMJLD_04253	CDS	3192			COG4771	TonB-dependent receptor P3
IFOHMJLD_04254	gene	1746				
IFOHMJLD_04254	CDS	1746				hypothetical protein
IFOHMJLD_04255	gene	408				
IFOHMJLD_04255	CDS	408				hypothetical protein
IFOHMJLD_04256	gene	1200				
IFOHMJLD_04256	CDS	1200				hypothetical protein
IFOHMJLD_04257	gene	750	ddpX			
IFOHMJLD_04257	CDS	750	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
IFOHMJLD_04258	gene	288				
IFOHMJLD_04258	CDS	288				hypothetical protein
IFOHMJLD_04259	gene	672				
IFOHMJLD_04259	CDS	672				hypothetical protein
IFOHMJLD_04260	gene	111				
IFOHMJLD_04260	CDS	111				hypothetical protein
IFOHMJLD_04261	gene	1122				
IFOHMJLD_04261	CDS	1122				ISAs1 family transposase ISBf9
IFOHMJLD_04262	gene	954	metF			
IFOHMJLD_04262	CDS	954	metF	1.5.1.54		5,10-methylenetetrahydrofolate reductase
IFOHMJLD_04263	gene	1110				
IFOHMJLD_04263	CDS	1110				hypothetical protein
IFOHMJLD_04264	gene	1458				
IFOHMJLD_04264	CDS	1458				hypothetical protein
IFOHMJLD_04265	gene	441	gldH			
IFOHMJLD_04265	CDS	441	gldH			Gliding motility lipoprotein GldH
IFOHMJLD_04266	gene	1458	mrdB_2			
IFOHMJLD_04266	CDS	1458	mrdB_2	2.4.99.28		Peptidoglycan glycosyltransferase MrdB
IFOHMJLD_04267	gene	1857	mrdA			
IFOHMJLD_04267	CDS	1857	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
IFOHMJLD_04268	gene	498				
IFOHMJLD_04268	CDS	498				hypothetical protein
IFOHMJLD_04269	gene	846	mreC			
IFOHMJLD_04269	CDS	846	mreC		COG1792	Cell shape-determining protein MreC
IFOHMJLD_04270	gene	1023	mbl			
IFOHMJLD_04270	CDS	1023	mbl		COG1077	Cell shape-determining protein Mbl
IFOHMJLD_04271	gene	1524	purH_2			
IFOHMJLD_04271	CDS	1524	purH_2		COG0138	Bifunctional purine biosynthesis protein PurH
IFOHMJLD_04272	gene	2034	pepO			
IFOHMJLD_04272	CDS	2034	pepO	3.4.24.-	COG3590	Neutral endopeptidase
IFOHMJLD_04273	gene	1956	yheS_2			
IFOHMJLD_04273	CDS	1956	yheS_2		COG0488	putative ATP-binding protein YheS
IFOHMJLD_04274	gene	2394				
IFOHMJLD_04274	CDS	2394				hypothetical protein
IFOHMJLD_04275	gene	177				
IFOHMJLD_04275	CDS	177				hypothetical protein
IFOHMJLD_04276	gene	903				
IFOHMJLD_04276	CDS	903				hypothetical protein
IFOHMJLD_04277	gene	2352	bamA_2			
IFOHMJLD_04277	CDS	2352	bamA_2			Outer membrane protein assembly factor BamA
IFOHMJLD_04278	gene	4545				
IFOHMJLD_04278	CDS	4545				hypothetical protein
IFOHMJLD_04279	gene	2310	rcsC_33			
IFOHMJLD_04279	CDS	2310	rcsC_33	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_04280	gene	1326	norM			
IFOHMJLD_04280	CDS	1326	norM		COG0534	Multidrug resistance protein NorM
IFOHMJLD_04281	gene	1251	pqqE			
IFOHMJLD_04281	CDS	1251	pqqE	3.4.24.-	COG0612	Zinc protease PqqE
IFOHMJLD_04282	gene	840				
IFOHMJLD_04282	CDS	840		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
IFOHMJLD_04283	gene	1344	zraR_5			
IFOHMJLD_04283	CDS	1344	zraR_5			Transcriptional regulatory protein ZraR
IFOHMJLD_04284	gene	198				
IFOHMJLD_04284	CDS	198				hypothetical protein
IFOHMJLD_04285	gene	675	truC			
IFOHMJLD_04285	CDS	675	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
IFOHMJLD_04286	gene	747	fabG_2			
IFOHMJLD_04286	CDS	747	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFOHMJLD_04287	gene	597				
IFOHMJLD_04287	CDS	597				hypothetical protein
IFOHMJLD_04288	gene	74				
IFOHMJLD_04288	tRNA	74				tRNA-Met(cat)
IFOHMJLD_04289	gene	639				
IFOHMJLD_04289	CDS	639				hypothetical protein
IFOHMJLD_04290	gene	1380	alsT			
IFOHMJLD_04290	CDS	1380	alsT		COG1115	Amino-acid carrier protein AlsT
IFOHMJLD_04291	gene	642				
IFOHMJLD_04291	CDS	642				hypothetical protein
IFOHMJLD_04292	gene	177				
IFOHMJLD_04292	CDS	177				hypothetical protein
IFOHMJLD_04293	gene	1089	msrAB			
IFOHMJLD_04293	CDS	1089	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
IFOHMJLD_04294	gene	900				
IFOHMJLD_04294	CDS	900				hypothetical protein
IFOHMJLD_04295	gene	1266				
IFOHMJLD_04295	CDS	1266				hypothetical protein
IFOHMJLD_04296	gene	816				
IFOHMJLD_04296	CDS	816				hypothetical protein
IFOHMJLD_04297	gene	666	sapB			
IFOHMJLD_04297	CDS	666	sapB		COG1285	Protein SapB
IFOHMJLD_04298	gene	372				
IFOHMJLD_04298	CDS	372				hypothetical protein
IFOHMJLD_04299	gene	5874	recD2_4			
IFOHMJLD_04299	CDS	5874	recD2_4	5.6.2.3		ATP-dependent RecD2 DNA helicase
IFOHMJLD_04300	gene	900				
IFOHMJLD_04300	CDS	900				hypothetical protein
IFOHMJLD_04301	gene	978				
IFOHMJLD_04301	CDS	978				hypothetical protein
IFOHMJLD_04302	gene	426				
IFOHMJLD_04302	CDS	426				hypothetical protein
IFOHMJLD_04303	gene	3735	mdtC_3			
IFOHMJLD_04303	CDS	3735	mdtC_3			Multidrug resistance protein MdtC
IFOHMJLD_04304	gene	1509				
IFOHMJLD_04304	CDS	1509				hypothetical protein
IFOHMJLD_04305	gene	1647				
IFOHMJLD_04305	CDS	1647				hypothetical protein
IFOHMJLD_04306	gene	783				
IFOHMJLD_04306	CDS	783				hypothetical protein
IFOHMJLD_04307	gene	825				
IFOHMJLD_04307	CDS	825				hypothetical protein
IFOHMJLD_04308	gene	876				
IFOHMJLD_04308	CDS	876				hypothetical protein
IFOHMJLD_04309	gene	885	rlmJ			
IFOHMJLD_04309	CDS	885	rlmJ	2.1.1.266		Ribosomal RNA large subunit methyltransferase J
IFOHMJLD_04310	gene	687				
IFOHMJLD_04310	CDS	687		3.1.3.3		Phosphoserine phosphatase
IFOHMJLD_04311	gene	327	gdx			
IFOHMJLD_04311	CDS	327	gdx		COG2076	Guanidinium exporter
IFOHMJLD_04312	gene	750	ccrA			
IFOHMJLD_04312	CDS	750	ccrA	3.5.2.6		Metallo-beta-lactamase type 2
IFOHMJLD_04313	gene	324				
IFOHMJLD_04313	CDS	324				hypothetical protein
IFOHMJLD_04314	gene	1140				
IFOHMJLD_04314	CDS	1140				hypothetical protein
IFOHMJLD_04315	gene	555				
IFOHMJLD_04315	CDS	555				hypothetical protein
IFOHMJLD_04316	gene	387	glpE			
IFOHMJLD_04316	CDS	387	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IFOHMJLD_04317	gene	954	argF'			
IFOHMJLD_04317	CDS	954	argF'	2.1.3.11		N-succinylornithine carbamoyltransferase
IFOHMJLD_04318	gene	756				
IFOHMJLD_04318	CDS	756				hypothetical protein
IFOHMJLD_04319	gene	1023				
IFOHMJLD_04319	CDS	1023				hypothetical protein
IFOHMJLD_04320	gene	1248	proA			
IFOHMJLD_04320	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IFOHMJLD_04321	gene	1083	proB			
IFOHMJLD_04321	CDS	1083	proB	2.7.2.11		Glutamate 5-kinase
IFOHMJLD_04322	gene	237				
IFOHMJLD_04322	CDS	237				hypothetical protein
IFOHMJLD_04323	gene	843	racE			
IFOHMJLD_04323	CDS	843	racE	5.1.1.3	COG0796	Glutamate racemase 1
IFOHMJLD_04324	gene	510				
IFOHMJLD_04324	CDS	510				hypothetical protein
IFOHMJLD_04325	gene	516				
IFOHMJLD_04325	CDS	516				hypothetical protein
IFOHMJLD_04326	gene	2637	bamA_3			
IFOHMJLD_04326	CDS	2637	bamA_3			Outer membrane protein assembly factor BamA
IFOHMJLD_04327	gene	735	uppS			
IFOHMJLD_04327	CDS	735	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IFOHMJLD_04328	gene	1353				
IFOHMJLD_04328	CDS	1353				hypothetical protein
IFOHMJLD_04329	gene	1041	ribD			
IFOHMJLD_04329	CDS	1041	ribD		COG0117	Riboflavin biosynthesis protein RibD
IFOHMJLD_04330	gene	411				
IFOHMJLD_04330	CDS	411				hypothetical protein
IFOHMJLD_04331	gene	216				
IFOHMJLD_04331	CDS	216				hypothetical protein
IFOHMJLD_04332	gene	222				
IFOHMJLD_04332	CDS	222				hypothetical protein
IFOHMJLD_04333	gene	417				
IFOHMJLD_04333	CDS	417				hypothetical protein
IFOHMJLD_04334	gene	1332				
IFOHMJLD_04334	CDS	1332				hypothetical protein
IFOHMJLD_04335	gene	258				
IFOHMJLD_04335	CDS	258				hypothetical protein
IFOHMJLD_04336	gene	234				
IFOHMJLD_04336	CDS	234				hypothetical protein
IFOHMJLD_04337	gene	246				
IFOHMJLD_04337	CDS	246				hypothetical protein
IFOHMJLD_04338	gene	309				
IFOHMJLD_04338	CDS	309				hypothetical protein
IFOHMJLD_04339	gene	246				
IFOHMJLD_04339	CDS	246				hypothetical protein
IFOHMJLD_04340	gene	528				
IFOHMJLD_04340	CDS	528				hypothetical protein
IFOHMJLD_04341	gene	504				
IFOHMJLD_04341	CDS	504				hypothetical protein
IFOHMJLD_04342	gene	903	dnaG_3			
IFOHMJLD_04342	CDS	903	dnaG_3	2.7.7.101		DNA primase
IFOHMJLD_04343	gene	576				
IFOHMJLD_04343	CDS	576				hypothetical protein
IFOHMJLD_04344	gene	987				
IFOHMJLD_04344	CDS	987				hypothetical protein
IFOHMJLD_04345	gene	1353				
IFOHMJLD_04345	CDS	1353				hypothetical protein
IFOHMJLD_04346	gene	279				
IFOHMJLD_04346	CDS	279				hypothetical protein
IFOHMJLD_04347	gene	624				
IFOHMJLD_04347	CDS	624				hypothetical protein
IFOHMJLD_04348	gene	1005				
IFOHMJLD_04348	CDS	1005				hypothetical protein
IFOHMJLD_04349	gene	312				
IFOHMJLD_04349	CDS	312				hypothetical protein
IFOHMJLD_04350	gene	1608	pckA			
IFOHMJLD_04350	CDS	1608	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
IFOHMJLD_04351	gene	654	upp			
IFOHMJLD_04351	CDS	654	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
IFOHMJLD_04352	gene	870				
IFOHMJLD_04352	CDS	870				hypothetical protein
IFOHMJLD_04353	gene	1011	korB_2			
IFOHMJLD_04353	CDS	1011	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
IFOHMJLD_04354	gene	1851	korA_2			
IFOHMJLD_04354	CDS	1851	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
IFOHMJLD_04355	gene	75				
IFOHMJLD_04355	tRNA	75				tRNA-Arg(cct)
IFOHMJLD_04356	gene	3024				
IFOHMJLD_04356	CDS	3024				hypothetical protein
IFOHMJLD_04357	gene	1098				
IFOHMJLD_04357	CDS	1098				hypothetical protein
IFOHMJLD_04358	gene	900				
IFOHMJLD_04358	CDS	900				hypothetical protein
IFOHMJLD_04359	gene	675				
IFOHMJLD_04359	CDS	675				hypothetical protein
IFOHMJLD_04360	gene	273	hup_3			
IFOHMJLD_04360	CDS	273	hup_3			DNA-binding protein HU
IFOHMJLD_04361	gene	1842	argS			
IFOHMJLD_04361	CDS	1842	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IFOHMJLD_04362	gene	1110				
IFOHMJLD_04362	CDS	1110				hypothetical protein
IFOHMJLD_04363	gene	2346	topA			
IFOHMJLD_04363	CDS	2346	topA	5.6.2.1		DNA topoisomerase 1
IFOHMJLD_04364	gene	1704				
IFOHMJLD_04364	CDS	1704				hypothetical protein
IFOHMJLD_04365	gene	3009	cpoB_1			
IFOHMJLD_04365	CDS	3009	cpoB_1			Cell division coordinator CpoB
IFOHMJLD_04366	gene	522	nudC_2			
IFOHMJLD_04366	CDS	522	nudC_2	3.6.1.22		NAD-capped RNA hydrolase NudC
IFOHMJLD_04367	gene	1128				
IFOHMJLD_04367	CDS	1128				hypothetical protein
IFOHMJLD_04368	gene	1137				
IFOHMJLD_04368	CDS	1137				hypothetical protein
IFOHMJLD_04369	gene	1296	xerC_29			
IFOHMJLD_04369	CDS	1296	xerC_29			Tyrosine recombinase XerC
IFOHMJLD_04370	gene	318				
IFOHMJLD_04370	CDS	318				hypothetical protein
IFOHMJLD_04371	gene	294				
IFOHMJLD_04371	CDS	294				hypothetical protein
IFOHMJLD_04372	gene	1881				
IFOHMJLD_04372	CDS	1881				hypothetical protein
IFOHMJLD_04373	gene	975	traC			
IFOHMJLD_04373	CDS	975	traC	2.7.7.-		DNA primase TraC
IFOHMJLD_04374	gene	651				
IFOHMJLD_04374	CDS	651				hypothetical protein
IFOHMJLD_04375	gene	195				
IFOHMJLD_04375	CDS	195				hypothetical protein
IFOHMJLD_04376	gene	549				
IFOHMJLD_04376	CDS	549				hypothetical protein
IFOHMJLD_04377	gene	1713	noc_3			
IFOHMJLD_04377	CDS	1713	noc_3			Nucleoid occlusion protein
IFOHMJLD_04378	gene	594				
IFOHMJLD_04378	CDS	594				hypothetical protein
IFOHMJLD_04379	gene	222				
IFOHMJLD_04379	CDS	222				hypothetical protein
IFOHMJLD_04380	gene	444				
IFOHMJLD_04380	CDS	444				hypothetical protein
IFOHMJLD_04381	gene	849				
IFOHMJLD_04381	CDS	849				hypothetical protein
IFOHMJLD_04382	gene	822				
IFOHMJLD_04382	CDS	822				hypothetical protein
IFOHMJLD_04383	gene	462				
IFOHMJLD_04383	CDS	462				hypothetical protein
IFOHMJLD_04384	gene	582				
