# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	4901495	4901848	+	IMCPIC_04193	174.0	9.9e-56	1.111	1.0	0.685	UniRef:UniRef50_A0A0I9SCI4
contig_1	cds	4902685	4902903	-	IMCPIC_04194	-	-	-	-	-	-
contig_1	cds	4902903	4903496	-	IMCPIC_04195	-	-	-	-	-	-
contig_1	cds	4903685	4904152	-	IMCPIC_04196	229.0	1.9e-76	0.994	0.975	0.714	UniRef:UniRef50_E6ST71
contig_1	cds	4904149	4904598	-	IMCPIC_04197	-	-	-	-	-	-
contig_1	tRNA	4904846	4904927	-	IMCPIC_04198	65.1	-	-	-	-	-
contig_1	cds	4905269	4908328	+	IMCPIC_04199	1534.0	0.0	0.986	0.954	0.741	UniRef:UniRef50_R6ZPU1
contig_1	cds	4908358	4909845	+	IMCPIC_04200	559.0	9.7e-196	1.030	0.996	0.586	UniRef:UniRef50_I9RU18
contig_1	cds	4909922	4910953	-	IMCPIC_04201	447.0	2.7e-156	1.017	0.959	0.633	UniRef:UniRef50_A0AA43LMD4
contig_1	cds	4910968	4911837	-	IMCPIC_04202	439.0	8.2e-155	0.900	0.861	0.792	UniRef:UniRef50_K9E1G6
contig_1	cds	4911862	4914510	-	IMCPIC_04203	1255.0	0.0	1.002	0.879	0.676	UniRef:UniRef50_U6RRI7
contig_1	cds	4914695	4916236	+	IMCPIC_04204	878.0	0.0	0.994	0.872	0.835	UniRef:UniRef50_A0A5S5DLU8
contig_1	cds	4916248	4916829	+	IMCPIC_04205	366.0	2.3e-129	1.0	1.0	0.912	UniRef:UniRef50_I9KMS3
contig_1	cds	4916923	4917804	-	IMCPIC_04206	484.0	8.1e-173	0.993	0.986	0.828	UniRef:UniRef50_Q64ZB3
contig_1	cds	4917865	4918245	-	IMCPIC_04207	246.0	5.5e-84	1.0	1.0	0.976	UniRef:UniRef50_Q64ZB2
contig_1	cds	4918394	4920091	-	IMCPIC_04208	1049.0	0.0	1.0	1.0	0.968	UniRef:UniRef50_I9BNK2
contig_1	cds	4920176	4920679	+	IMCPIC_04209	-	-	-	-	-	-
contig_1	cds	4920818	4921405	+	IMCPIC_04210	264.0	2.1e-88	0.995	0.836	0.608	UniRef:UniRef50_F9DHS7
contig_1	cds	4921431	4922912	+	IMCPIC_04211	622.0	1.5e-220	1.053	1.0	0.607	UniRef:UniRef50_D1W2Y0
contig_1	cds	4922916	4924157	+	IMCPIC_04212	480.0	5.4e-167	1.005	0.935	0.602	UniRef:UniRef50_A0A374URJ8
contig_1	cds	4924154	4924945	+	IMCPIC_04213	359.0	6.3e-124	1.106	1.0	0.601	UniRef:UniRef50_A0A948WXL6
contig_1	cds	4924978	4926243	+	IMCPIC_04214	522.0	1.6e-183	0.979	0.943	0.609	UniRef:UniRef50_A6L893
contig_1	cds	4926290	4926976	+	IMCPIC_04215	227.0	6.9e-73	1.004	0.845	0.511	UniRef:UniRef50_K9EJY2
contig_1	cds	4927043	4928965	-	IMCPIC_04216	912.0	0.0	0.963	0.931	0.716	UniRef:UniRef50_K9E4A4
contig_1	cds	4928997	4929842	-	IMCPIC_04217	325.0	8.1e-110	0.918	0.804	0.632	UniRef:UniRef50_Q8ABH7
contig_1	cds	4929868	4930704	-	IMCPIC_04218	395.0	5.7e-138	0.996	0.952	0.693	UniRef:UniRef50_F8WYH7
contig_1	cds	4930701	4931864	-	IMCPIC_04219	562.0	3.2e-200	1.054	0.983	0.691	UniRef:UniRef50_K9E1E1
contig_1	cds	4931888	4934749	-	IMCPIC_04220	1444.0	0.0	1.100	0.973	0.698	UniRef:UniRef50_E6SUZ0
contig_1	cds	4934788	4936062	-	IMCPIC_04221	467.0	1.6e-161	0.939	0.898	0.585	UniRef:UniRef50_G1WAG2
contig_1	cds	4936107	4937405	-	IMCPIC_04222	485.0	1.7e-168	1.046	0.993	0.560	UniRef:UniRef50_C9LI14
contig_1	cds	4937421	4938734	-	IMCPIC_04223	647.0	9.2e-232	1.110	1.002	0.693	UniRef:UniRef50_F5IXI1
contig_1	cds	4938731	4939663	-	IMCPIC_04224	380.0	1.8e-130	1.119	0.991	0.559	UniRef:UniRef50_S3YGI4
contig_1	cds	4939660	4941126	-	IMCPIC_04225	702.0	3.5e-251	0.996	0.828	0.693	UniRef:UniRef50_F8WYI3
contig_1	cds	4941522	4943393	-	IMCPIC_04226	615.0	5.9e-214	0.968	0.947	0.595	UniRef:UniRef50_A0A2T4T5R2
contig_1	cds	4943505	4946555	-	IMCPIC_04227	1352.0	0.0	1.027	0.968	0.656	UniRef:UniRef50_A0A1F0UUD8
contig_1	cds	4946568	4948016	-	IMCPIC_04228	492.0	1.7e-169	0.988	0.939	0.544	UniRef:UniRef50_F8WYI4
contig_1	cds	4948060	4949229	-	IMCPIC_04229	527.0	4.7e-186	1.0	0.915	0.630	UniRef:UniRef50_A0A069QS85
contig_1	cds	4950334	4951221	+	IMCPIC_04230	333.0	6.6e-113	0.946	0.924	0.570	UniRef:UniRef50_A0A099BVH1
contig_1	cds	4951684	4955166	+	IMCPIC_04231	1469.0	0.0	0.972	0.866	0.628	UniRef:UniRef50_A0A965YYW8
contig_1	cds	4955180	4957039	+	IMCPIC_04232	777.0	8.7e-278	1.015	1.010	0.626	UniRef:UniRef50_A0A413ZVT1
contig_1	cds	4957094	4958104	-	IMCPIC_04233	350.0	2.0e-118	1.042	0.980	0.540	UniRef:UniRef50_A0A1M4M870
contig_1	cds	4958303	4960438	+	IMCPIC_04234	1219.0	0.0	1.0	0.958	0.885	UniRef:UniRef50_K0WSM3
contig_1	cds	4960420	4961148	+	IMCPIC_04235	387.0	5.5e-136	1.004	0.927	0.786	UniRef:UniRef50_A0A174IF30
contig_1	cds	4961153	4961803	+	IMCPIC_04236	329.0	3.3e-113	0.995	0.802	0.763	UniRef:UniRef50_Q5LI72
contig_1	cds	4961804	4962706	-	IMCPIC_04237	327.0	2.2e-110	1.007	0.965	0.543	UniRef:UniRef50_Q8A1M0
contig_1	cds	4962709	4964076	-	IMCPIC_04238	681.0	4.5e-245	0.998	0.948	0.738	UniRef:UniRef50_A0A212JYQ0
contig_1	cds	4964181	4964573	+	IMCPIC_04239	183.0	7.2e-59	0.962	0.893	0.616	UniRef:UniRef50_A0A7J5LBT0
contig_1	cds	4964578	4965876	-	IMCPIC_04240	627.0	4.8e-224	1.0	0.887	0.718	UniRef:UniRef50_A0A0D8JFP8
contig_1	cds	4965965	4967200	-	IMCPIC_04241	533.0	2.0e-187	1.007	0.900	0.662	UniRef:UniRef50_K0XQK8
contig_1	cds	4967462	4968904	+	IMCPIC_04242	716.0	6.7e-258	0.973	0.921	0.704	UniRef:UniRef50_A0A0F5JKT1
contig_1	cds	4968919	4969884	+	IMCPIC_04243	443.0	2.7e-155	0.984	0.919	0.677	UniRef:UniRef50_Q8A4M8
contig_1	cds	4969962	4972040	-	IMCPIC_04244	954.0	0.0	0.961	0.946	0.723	UniRef:UniRef50_A0A9X9IQ21
contig_1	cds	4972085	4972945	+	IMCPIC_04245	360.0	1.0e-123	0.951	0.877	0.662	UniRef:UniRef50_A0A553GLH9
contig_1	cds	4972979	4973743	+	IMCPIC_04246	368.0	7.0e-128	0.972	0.911	0.781	UniRef:UniRef50_R6CKA3
contig_1	cds	4974163	4974390	+	IMCPIC_04247	124.0	2.2e-37	0.987	0.851	0.851	UniRef:UniRef50_F7LJ52
contig_1	cds	4974387	4975457	+	IMCPIC_04248	634.0	6.8e-230	1.0	0.954	0.899	UniRef:UniRef50_I9BP07
contig_1	cds	4975523	4975750	+	IMCPIC_04249	147.0	1.1e-46	1.0	1.0	1.0	UniRef:UniRef50_I9VZF3
contig_1	cds	4976195	4977253	+	IMCPIC_04250	528.0	4.5e-188	0.997	0.939	0.726	UniRef:UniRef50_A0A414F6K0
contig_1	cds	4977308	4977745	-	IMCPIC_04251	295.0	7.8e-103	1.0	0.973	1.0	UniRef:UniRef50_F7LJ57
contig_1	cds	4977931	4978404	+	IMCPIC_04252	243.0	2.8e-82	0.904	0.993	0.908	UniRef:UniRef50_A0A016B1G1
contig_1	cds	4978436	4978834	+	IMCPIC_04253	-	-	-	-	-	-
contig_1	cds	4978900	4979127	+	IMCPIC_04254	147.0	1.1e-46	1.0	1.0	1.0	UniRef:UniRef50_I9VZF3
contig_1	cds	4979127	4980014	+	IMCPIC_04255	609.0	3.7e-222	1.0	1.0	0.997	UniRef:UniRef50_E1WKQ6
contig_1	cds	4980253	4980732	+	IMCPIC_04256	-	-	-	-	-	-
contig_1	cds	4980742	4981044	+	IMCPIC_04257	-	-	-	-	-	-
contig_1	cds	4981124	4982269	+	IMCPIC_04258	699.0	1.4e-254	0.963	0.913	0.907	UniRef:UniRef50_Q5LI55
contig_1	cds	4982951	4983223	+	IMCPIC_04259	-	-	-	-	-	-
contig_1	cds	4983286	4984464	+	IMCPIC_04260	516.0	4.4e-182	0.987	0.960	0.649	UniRef:UniRef50_A0A1E9BVN8
contig_1	cds	4984461	4985348	+	IMCPIC_04261	598.0	9.6e-218	1.0	1.0	1.0	UniRef:UniRef50_W4UNF0
contig_1	cds	4985933	4987099	+	IMCPIC_04262	788.0	9.6e-290	1.0	1.0	0.987	UniRef:UniRef50_A0A016CUG0
contig_1	cds	4987120	4987551	+	IMCPIC_04263	243.0	3.2e-82	1.0	1.0	0.853	UniRef:UniRef50_A0A016B1G1
contig_1	cds	4987606	4988706	+	IMCPIC_04264	725.0	3.3e-265	1.0	0.910	0.945	UniRef:UniRef50_Q5LI55
contig_1	cds	4988758	4989879	+	IMCPIC_04265	573.0	3.4e-205	0.976	0.945	0.742	UniRef:UniRef50_A0A3G9EJS5
contig_1	cds	4989988	4991901	+	IMCPIC_04266	842.0	1.9e-302	0.994	0.949	0.635	UniRef:UniRef50_Q8A9Z7
contig_1	cds	4991972	4993066	+	IMCPIC_04267	743.0	3.6e-272	1.0	0.915	0.997	UniRef:UniRef50_A0A396C1B1
contig_1	cds	4993154	4994170	-	IMCPIC_04268	369.0	2.1e-125	1.077	1.0	0.516	UniRef:UniRef50_K9EMY6
contig_1	cds	4994178	4995095	-	IMCPIC_04269	444.0	4.4e-156	0.961	0.888	0.706	UniRef:UniRef50_A0AA43I5E8
contig_1	cds	4995151	4995846	-	IMCPIC_04270	298.0	4.7e-101	0.983	0.908	0.718	UniRef:UniRef50_G1VCV2
contig_1	cds	4995843	4996181	-	IMCPIC_04271	144.0	5.5e-44	0.982	0.957	0.591	UniRef:UniRef50_A0A0B7H7V7
contig_1	cds	4996219	4996359	+	IMCPIC_04272	85.9	5.7e-23	1.0	1.0	0.848	UniRef:UniRef50_I9BP20
contig_1	cds	4996390	4997073	+	IMCPIC_04273	291.0	1.2e-98	0.991	0.926	0.707	UniRef:UniRef50_A0A9D9NF30
contig_1	cds	4997099	4997896	+	IMCPIC_04274	364.0	2.2e-126	1.008	1.0	0.712	UniRef:UniRef50_I8XRM0
contig_1	cds	4997941	4999494	+	IMCPIC_04275	521.0	2.3e-180	0.975	0.964	0.544	UniRef:UniRef50_A0A0P0GB11
contig_1	cds	4999628	5000647	+	IMCPIC_04276	442.0	6.5e-154	1.021	0.876	0.665	UniRef:UniRef50_A0A380ZAG6
contig_1	cds	5000666	5001862	+	IMCPIC_04277	501.0	1.7e-175	1.0	0.926	0.611	UniRef:UniRef50_B5Y7W0
contig_1	cds	5002085	5003485	+	IMCPIC_04278	519.0	2.5e-180	0.994	0.910	0.590	UniRef:UniRef50_A0A6N2T3Z6
contig_1	cds	5003677	5003988	+	IMCPIC_04279	123.0	7.3e-36	0.981	0.842	0.594	UniRef:UniRef50_A0A979GPT6
contig_1	cds	5004034	5004798	+	IMCPIC_04280	402.0	4.8e-141	0.996	0.885	0.739	UniRef:UniRef50_G1WCS8
contig_1	cds	5004827	5005522	-	IMCPIC_04281	340.0	1.6e-117	0.983	0.880	0.731	UniRef:UniRef50_A0A642HNI2
contig_1	cds	5005581	5006570	-	IMCPIC_04282	545.0	1.5e-194	1.103	0.899	0.736	UniRef:UniRef50_A0A174C4E2
contig_1	cds	5006709	5007275	-	IMCPIC_04283	250.0	2.7e-83	0.995	0.874	0.647	UniRef:UniRef50_A6LF43
contig_1	cds	5007393	5007629	+	IMCPIC_04284	140.0	8.4e-44	1.0	0.951	0.962	UniRef:UniRef50_Q5LI34
contig_1	cds	5007779	5008420	+	IMCPIC_04285	279.0	8.1e-94	1.005	0.870	0.654	UniRef:UniRef50_A0A0N7IF75
contig_1	cds	5008450	5009523	+	IMCPIC_04286	641.0	4.1e-232	0.983	0.889	0.875	UniRef:UniRef50_F9D3V6
contig_1	cds	5009520	5010494	+	IMCPIC_04287	422.0	4.6e-147	1.019	0.938	0.612	UniRef:UniRef50_E0NUK3
contig_1	cds	5010594	5011742	+	IMCPIC_04288	413.0	1.4e-141	0.992	0.945	0.530	UniRef:UniRef50_G1WCS0
contig_1	cds	5011739	5012419	+	IMCPIC_04289	349.0	1.2e-121	1.0	0.978	0.752	UniRef:UniRef50_I9BNS2
contig_1	cds	5012697	5014394	+	IMCPIC_04290	1104.0	0.0	0.968	0.881	0.989	UniRef:UniRef50_A0A098C0N4
contig_1	cds	5014427	5014750	+	IMCPIC_04291	-	-	-	-	-	-
contig_1	cds	5014903	5016042	+	IMCPIC_04292	-	-	-	-	-	-
contig_1	cds	5016039	5016593	+	IMCPIC_04293	-	-	-	-	-	-
contig_1	cds	5017445	5017831	+	IMCPIC_04294	177.0	1.3e-56	0.992	0.901	0.709	UniRef:UniRef50_A0A3E5GLV8
contig_1	cds	5017891	5018844	-	IMCPIC_04295	455.0	3.9e-160	1.104	1.0	0.657	UniRef:UniRef50_E1WKT5
contig_1	cds	5018897	5019652	-	IMCPIC_04296	237.0	2.5e-76	0.869	0.807	0.560	UniRef:UniRef50_D7VK19
contig_1	cds	5019665	5020687	-	IMCPIC_04297	407.0	1.0e-140	0.859	0.804	0.651	UniRef:UniRef50_F3PS63
contig_1	cds	5021178	5022425	-	IMCPIC_04298	537.0	3.5e-189	0.969	0.893	0.679	UniRef:UniRef50_A6LE74
contig_1	cds	5022437	5023519	-	IMCPIC_04299	578.0	2.7e-207	1.086	1.0	0.777	UniRef:UniRef50_Q8A1E7
contig_1	cds	5023709	5023945	-	IMCPIC_04300	95.1	1.5e-25	0.962	0.833	0.667	UniRef:UniRef50_Q8A1E5
contig_1	cds	5024022	5024864	-	IMCPIC_04301	323.0	1.1e-109	0.986	0.948	0.572	UniRef:UniRef50_F9Z9D8
contig_1	cds	5024969	5025478	-	IMCPIC_04302	-	-	-	-	-	-
contig_1	cds	5025536	5026051	-	IMCPIC_04303	197.0	3.7e-63	0.924	0.802	0.646	UniRef:UniRef50_U6RBT2
contig_1	cds	5026076	5028712	-	IMCPIC_04304	942.0	0.0	1.024	0.990	0.543	UniRef:UniRef50_G6AH58
contig_1	cds	5028736	5029470	-	IMCPIC_04305	411.0	1.3e-144	1.0	0.805	0.807	UniRef:UniRef50_Q8A1E0
contig_1	cds	5029479	5030831	-	IMCPIC_04306	780.0	3.0e-284	1.022	0.996	0.854	UniRef:UniRef50_Q64Z21
contig_1	cds	5030970	5032010	-	IMCPIC_04307	503.0	2.1e-178	0.986	0.932	0.716	UniRef:UniRef50_A0A6N6M4R1
contig_1	cds	5032490	5032900	+	IMCPIC_04308	-	-	-	-	-	-
contig_1	cds	5033062	5033277	+	IMCPIC_04309	85.5	4.4e-22	0.986	0.972	0.671	UniRef:UniRef50_S0F7E5
contig_1	cds	5033289	5033510	+	IMCPIC_04310	144.0	3.0e-45	1.0	0.880	0.932	UniRef:UniRef50_A0A060R6Q8
contig_1	cds	5033524	5033940	+	IMCPIC_04311	204.0	1.3e-66	1.181	0.988	0.632	UniRef:UniRef50_K5Y7F7
contig_1	cds	5033937	5035268	+	IMCPIC_04312	596.0	4.6e-212	1.002	1.0	0.667	UniRef:UniRef50_A0A3N2MNY9
contig_1	cds	5035293	5035550	+	IMCPIC_04313	174.0	9.2e-57	1.0	1.0	1.0	UniRef:UniRef50_A0A921MRI9
contig_1	cds	5035570	5035803	+	IMCPIC_04314	-	-	-	-	-	-
contig_1	cds	5035800	5036045	+	IMCPIC_04315	-	-	-	-	-	-
contig_1	cds	5036099	5036407	+	IMCPIC_04316	137.0	1.7e-41	1.010	0.936	0.650	UniRef:UniRef50_A0A2V1ILL5
contig_1	cds	5036441	5036686	-	IMCPIC_04317	-	-	-	-	-	-
contig_1	cds	5036895	5037422	-	IMCPIC_04318	300.0	7.5e-104	1.0	0.931	0.840	UniRef:UniRef50_Q56VH1
contig_1	cds	5037419	5037922	-	IMCPIC_04319	338.0	7.2e-119	1.0	0.870	1.0	UniRef:UniRef50_A0A6N2YGC0
contig_1	cds	5037919	5038821	-	IMCPIC_04320	433.0	2.2e-152	1.030	1.0	0.706	UniRef:UniRef50_A0A401LXT2
contig_1	cds	5038829	5039404	-	IMCPIC_04321	359.0	1.8e-126	1.131	1.0	0.843	UniRef:UniRef50_U6R8Q1
contig_1	cds	5039407	5040393	-	IMCPIC_04322	505.0	2.2e-179	1.088	0.986	0.723	UniRef:UniRef50_E1WW56
contig_1	cds	5040428	5041780	-	IMCPIC_04323	650.0	6.7e-233	1.053	0.998	0.764	UniRef:UniRef50_F7MCJ6
contig_1	cds	5041761	5042039	-	IMCPIC_04324	129.0	9.1e-39	1.011	0.845	0.688	UniRef:UniRef50_A0A8D9LAD6
contig_1	cds	5042076	5042699	-	IMCPIC_04325	290.0	2.9e-98	1.159	1.0	0.629	UniRef:UniRef50_D4IQ26
contig_1	cds	5042731	5043735	-	IMCPIC_04326	481.0	2.5e-169	0.931	0.806	0.730	UniRef:UniRef50_B3JGD1
contig_1	cds	5043739	5044275	-	IMCPIC_04327	216.0	3.3e-70	1.079	0.985	0.547	UniRef:UniRef50_U6R7Z4
contig_1	cds	5044268	5046103	-	IMCPIC_04328	1072.0	0.0	1.0	0.849	0.885	UniRef:UniRef50_Q24NF1
contig_1	cds	5046505	5046645	+	IMCPIC_04329	-	-	-	-	-	-
contig_1	cds	5046624	5046851	-	IMCPIC_04330	-	-	-	-	-	-
contig_1	cds	5046875	5047255	-	IMCPIC_04331	192.0	1.4e-62	1.0	0.829	0.722	UniRef:UniRef50_U6RBF4
contig_1	cds	5047296	5049800	-	IMCPIC_04332	1383.0	0.0	0.854	1.0	0.959	UniRef:UniRef50_D0TQ55
contig_1	cds	5049797	5050129	-	IMCPIC_04333	117.0	9.1e-34	0.818	0.833	0.633	UniRef:UniRef50_A0AA37JWV1
contig_1	cds	5050140	5050457	-	IMCPIC_04334	137.0	9.4e-42	0.962	0.927	0.723	UniRef:UniRef50_A0A401M1H3
contig_1	cds	5050659	5051387	-	IMCPIC_04335	224.0	5.4e-72	1.021	1.016	0.506	UniRef:UniRef50_C9LIJ3
contig_1	cds	5051404	5051745	-	IMCPIC_04336	190.0	3.6e-62	0.956	0.893	0.852	UniRef:UniRef50_K6A006
contig_1	cds	5051760	5052200	-	IMCPIC_04337	271.0	1.6e-93	1.021	1.0	0.980	UniRef:UniRef50_I8V872
contig_1	cds	5052203	5052964	-	IMCPIC_04338	-	-	-	-	-	-
contig_1	cds	5053674	5054102	+	IMCPIC_04339	201.0	8.9e-66	0.958	0.951	0.750	UniRef:UniRef50_Q8A0K5
contig_1	cds	5054081	5055328	+	IMCPIC_04340	447.0	2.1e-154	0.863	0.850	0.612	UniRef:UniRef50_H1HQV9
contig_1	cds	5055359	5056084	+	IMCPIC_04341	393.0	3.9e-138	0.996	0.882	0.804	UniRef:UniRef50_G5SMZ1
contig_1	cds	5056705	5058360	+	IMCPIC_04342	729.0	7.3e-261	1.002	0.950	0.639	UniRef:UniRef50_A0A412FCN3
contig_1	cds	5058357	5059763	+	IMCPIC_04343	912.0	0.0	1.028	0.988	0.956	UniRef:UniRef50_A0A5J4PLM4
contig_1	cds	5059895	5063149	-	IMCPIC_04344	2156.0	0.0	0.997	0.994	1.0	UniRef:UniRef50_F7M268
contig_1	cds	5063166	5064296	-	IMCPIC_04345	474.0	8.7e-166	1.072	1.0	0.623	UniRef:UniRef50_A0A7V9GL48
contig_1	cds	5064598	5065203	-	IMCPIC_04346	383.0	1.3e-135	1.109	1.0	0.901	UniRef:UniRef50_U6R8I4
contig_1	cds	5065442	5065864	-	IMCPIC_04347	216.0	8.3e-72	0.950	0.887	0.805	UniRef:UniRef50_U6R8S0
contig_1	cds	5066144	5067466	-	IMCPIC_04348	815.0	1.5e-297	1.095	0.951	0.884	UniRef:UniRef50_U6RA24
contig_1	cds	5067459	5069777	-	IMCPIC_04349	937.0	0.0	0.981	0.963	0.658	UniRef:UniRef50_A0A174W1C4
contig_1	cds	5069777	5071702	-	IMCPIC_04350	1250.0	0.0	0.995	0.986	0.984	UniRef:UniRef50_A0A412XQ06
contig_1	cds	5072360	5078176	-	IMCPIC_04351	3179.0	0.0	0.844	0.977	0.987	UniRef:UniRef50_G1VF04
contig_1	cds	5078166	5078753	-	IMCPIC_04352	297.0	4.8e-102	0.867	0.828	0.882	UniRef:UniRef50_U6RCN4
contig_1	cds	5078781	5080868	-	IMCPIC_04353	1151.0	0.0	0.826	0.968	1.0	UniRef:UniRef50_A0A3E4MSD4
contig_1	cds	5080929	5082500	-	IMCPIC_04354	818.0	4.1e-297	1.019	1.004	0.844	UniRef:UniRef50_D4IQK2
contig_1	cds	5082527	5082979	+	IMCPIC_04355	-	-	-	-	-	-
contig_1	cds	5082875	5083237	-	IMCPIC_04356	228.0	7.3e-77	1.0	0.851	1.0	UniRef:UniRef50_A0A0P0L068
contig_1	cds	5083445	5083738	+	IMCPIC_04357	174.0	2.5e-56	1.0	0.960	0.866	UniRef:UniRef50_B3CB21
contig_1	cds	5083800	5084075	+	IMCPIC_04358	176.0	3.2e-57	1.0	0.820	0.945	UniRef:UniRef50_A0A0P0L433
contig_1	cds	5084153	5084515	-	IMCPIC_04359	141.0	1.2e-42	0.917	0.803	0.609	UniRef:UniRef50_D4IQK6
contig_1	cds	5084527	5085762	-	IMCPIC_04360	783.0	4.1e-286	1.0	0.851	0.937	UniRef:UniRef50_U6R8S7
contig_1	cds	5086109	5086945	+	IMCPIC_04361	340.0	6.4e-116	1.0	0.891	0.597	UniRef:UniRef50_Q8A1D7
contig_1	cds	5086942	5087406	+	IMCPIC_04362	206.0	2.8e-67	0.981	0.932	0.642	UniRef:UniRef50_Q8A1D6
contig_1	cds	5087502	5088140	+	IMCPIC_04363	293.0	1.5e-99	0.981	0.829	0.688	UniRef:UniRef50_Q8A1D5
contig_1	cds	5088241	5088651	+	IMCPIC_04364	160.0	1.6e-49	1.132	0.963	0.513	UniRef:UniRef50_Q8A1D4
contig_1	cds	5088657	5090000	+	IMCPIC_04365	551.0	1.3e-193	0.991	0.897	0.630	UniRef:UniRef50_A6KYN9
contig_1	tRNA	5090145	5090217	+	IMCPIC_04366	79.5	-	-	-	-	-
contig_1	tRNA	5090232	5090315	+	IMCPIC_04367	60.6	-	-	-	-	-
contig_1	cds	5090398	5091543	-	IMCPIC_04368	396.0	3.4e-135	1.013	0.980	0.539	UniRef:UniRef50_A0A1Y4D5F5
contig_1	cds	5091670	5091870	-	IMCPIC_04369	89.7	7.1e-24	0.985	0.929	0.692	UniRef:UniRef50_Q8A1B9
contig_1	cds	5092026	5093681	-	IMCPIC_04370	675.0	1.5e-238	1.004	0.878	0.580	UniRef:UniRef50_A0A180F855
contig_1	cds	5093699	5094253	-	IMCPIC_04371	233.0	4.3e-77	0.984	0.978	0.619	UniRef:UniRef50_F5ISY8
contig_1	cds	5094313	5095086	-	IMCPIC_04372	315.0	1.8e-106	0.996	0.808	0.652	UniRef:UniRef50_A0A7X7X270
contig_1	cds	5095199	5096323	-	IMCPIC_04373	537.0	1.3e-190	1.008	0.917	0.679	UniRef:UniRef50_A0A0P0M0E8
contig_1	cds	5096330	5097298	-	IMCPIC_04374	399.0	1.9e-137	1.093	0.957	0.565	UniRef:UniRef50_A0A4Y8SLS1
contig_1	cds	5097295	5098500	-	IMCPIC_04375	644.0	4.9e-232	0.990	0.906	0.814	UniRef:UniRef50_A0A239RLZ9
contig_1	cds	5098514	5099092	-	IMCPIC_04376	285.0	6.0e-97	0.974	0.803	0.738	UniRef:UniRef50_A0A1M5H8Y5
contig_1	cds	5099126	5099599	-	IMCPIC_04377	182.0	1.6e-57	1.0	0.918	0.611	UniRef:UniRef50_L1NAF5
contig_1	tRNA	5099964	5100036	-	IMCPIC_04378	68.4	-	-	-	-	-
contig_1	tRNA	5100049	5100121	-	IMCPIC_04379	67.9	-	-	-	-	-
contig_1	cds	5100262	5100450	+	IMCPIC_04380	-	-	-	-	-	-
contig_1	cds	5100515	5102101	-	IMCPIC_04381	885.0	0.0	0.936	0.837	0.921	UniRef:UniRef50_I8XRW7
contig_1	cds	5102320	5103057	+	IMCPIC_04382	461.0	9.5e-165	1.0	0.875	0.988	UniRef:UniRef50_I9KN25
contig_1	cds	5103482	5104483	-	IMCPIC_04383	495.0	3.8e-175	0.997	0.885	0.726	UniRef:UniRef50_A0A939U9N4
contig_1	cds	5104695	5105543	+	IMCPIC_04384	481.0	1.5e-171	0.993	0.875	0.832	UniRef:UniRef50_E6STU0
contig_1	cds	5105646	5106275	+	IMCPIC_04385	407.0	6.6e-145	1.077	1.0	0.920	UniRef:UniRef50_I9BNV6
contig_1	cds	5106290	5106958	+	IMCPIC_04386	375.0	3.1e-132	1.0	1.0	0.847	UniRef:UniRef50_I9VZT1
contig_1	cds	5106968	5107864	+	IMCPIC_04387	-	-	-	-	-	-
contig_1	cds	5108900	5109070	+	IMCPIC_04388	-	-	-	-	-	-
contig_1	cds	5109360	5111282	-	IMCPIC_04389	832.0	4.0e-298	0.994	0.911	0.649	UniRef:UniRef50_E5CH68
contig_1	cds	5111446	5112693	+	IMCPIC_04390	757.0	4.9e-276	1.0	0.918	0.870	UniRef:UniRef50_I9VZL3
contig_1	cds	5112760	5113878	-	IMCPIC_04391	-	-	-	-	-	-
contig_1	cds	5113927	5114997	-	IMCPIC_04392	-	-	-	-	-	-
contig_1	cds	5115106	5115345	-	IMCPIC_04393	-	-	-	-	-	-
contig_1	cds	5115840	5117162	-	IMCPIC_04394	598.0	1.5e-212	0.957	0.868	0.720	UniRef:UniRef50_U6RRN5
contig_1	cds	5117218	5118318	-	IMCPIC_04395	420.0	1.6e-144	0.981	0.865	0.610	UniRef:UniRef50_G5GBE1
contig_1	cds	5118398	5119642	-	IMCPIC_04396	458.0	1.7e-158	1.0	0.979	0.529	UniRef:UniRef50_A0A0P0FNX6
contig_1	cds	5119645	5120904	-	IMCPIC_04397	650.0	4.3e-234	1.0	0.968	0.761	UniRef:UniRef50_A0A380ZBU0
contig_1	cds	5120919	5121635	-	IMCPIC_04398	344.0	1.0e-118	0.954	0.808	0.771	UniRef:UniRef50_A0A174U2W2
contig_1	cds	5121814	5122794	+	IMCPIC_04399	427.0	6.7e-149	0.975	0.938	0.654	UniRef:UniRef50_C3JBE1
contig_1	cds	5123664	5124017	-	IMCPIC_04400	144.0	7.1e-44	1.0	0.836	0.641	UniRef:UniRef50_E4RXW2
contig_1	cds	5124174	5124962	+	IMCPIC_04401	361.0	6.7e-125	0.996	0.939	0.701	UniRef:UniRef50_A0A174U0Z1
contig_1	cds	5125002	5125874	+	IMCPIC_04402	297.0	4.9e-99	0.876	0.873	0.567	UniRef:UniRef50_R7CVN9
contig_1	cds	5125912	5128899	+	IMCPIC_04403	1087.0	0.0	0.994	0.974	0.552	UniRef:UniRef50_A0A0P0FNW6
